value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2017-01-16
layout: post,12,FALSE,NA,NA,unid,2017-01-16
title: R Weekly 2017 Issue 3,28,FALSE,NA,NA,unid,2017-01-16
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2017-01-16
---,3,FALSE,NA,NA,unid,2017-01-16
+ [How Stack Overflow plans to survive the next DNS attack - Server Fault Blog](http://blog.serverfault.com/2017/01/09/surviving-the-next-dns-attack/) - Visualization with R,173,FALSE,NA,### Highlight,link,2017-01-16
+ [Top 50 ggplot2 Visualizations - The Master List (With Full R Code)](http://r-statistics.co/Top50-Ggplot2-Visualizations-MasterList-R-Code.html),146,FALSE,NA,### Highlight,link,2017-01-16
+ [The best R package for learning to “think about visualization”](http://sharpsightlabs.com/blog/r-package-think-about-visualization/),135,FALSE,NA,### Highlight,link,2017-01-16
+ [Announcing RStudio Connect – For all the work your teams do in R](https://blog.rstudio.org/2017/01/10/announcing-rstudio-connect-for-all-the-work-your-teams-do-in-r/),169,FALSE,NA,### Live in rstudio::conf 2017,link,2017-01-16
+ [What’s New in the RStudio IDE?](https://cdn.rawgit.com/kevinushey/2017-rstudio-conf/master/slides.html),106,FALSE,NA,### Live in rstudio::conf 2017,link,2017-01-16
+ [kbroman/RStudioConf2017Slides](https://github.com/kbroman/RStudioConf2017Slides) -  Links to slides for talks at the 2017 rstudio::conf,138,FALSE,NA,### Live in rstudio::conf 2017,link,2017-01-16
+ [RStudio Conference 2017 Recap](http://www.gettinggeneticsdone.com/2017/01/rstudio-conference-2017-recap.html),112,FALSE,NA,### Live in rstudio::conf 2017,link,2017-01-16
+ [Best tips & takeaways from RStudio Conference](http://www.computerworld.com/article/3157004/data-analytics/best-tips-and-takeaways-from-rstudio-conference.html),163,FALSE,NA,### Live in rstudio::conf 2017,link,2017-01-16
<!-- Rstudio Conference 2017: purrr & list columns](https://github.com/stephenturner/rstudioconf_purrr_listcols) -->,116,FALSE,NA,### Live in rstudio::conf 2017,unid,2017-01-16
+ [Intermediate Shiny Workshop](https://github.com/jcheng5/rstudio2017-shiny-workshop),86,FALSE,NA,### Live in rstudio::conf 2017,link,2017-01-16
+ [The R-Podcast Episode 19: Talking Shiny at RStudio Conf with Barbara Borges and Dean Attali](http://www.r-podcast.org/posts/the-r-podcast-episode-19-talking-shiny-at-rstudio-conf-with-barbara-borges-and-dean-attali.html),223,FALSE,NA,### Live in rstudio::conf 2017,link,2017-01-16
+ [Animated barplot and google map with R](https://tomaztsql.wordpress.com/2017/01/13/animated-barplot-and-google-map-with-r/),126,FALSE,NA,### Tutorials,link,2017-01-16
+ [Raccoon Ch 2.3 – 1-way Anova](http://www.quantide.com/raccoon-ch-2-3-1-way-anova/),85,FALSE,NA,### Tutorials,link,2017-01-16
+ [Extensions for simmer](http://fishyoperations.com/2017/01/12/extensions-for-simmer.html),91,FALSE,NA,### Tutorials,link,2017-01-16
"+ [Regression model with auto correlated errors – Part 1, the data](https://datascienceplus.com/fitting-a-simple-regression-model-with-auto-correlated-errors-an-astrological-example-part-1-the-data/)",199,FALSE,NA,### Tutorials,link,2017-01-16
"+ [R for Beginners:  Some Simple Code to Produce Informative Graphs, Part One](https://dmwiig.net/2017/01/11/r-for-beginners-some-simple-code-to-produce-informative-graphs-part-one/)",182,FALSE,NA,### Tutorials,link,2017-01-16
+ [Simulation of empirical Bayesian methods (using baseball statistics)](http://varianceexplained.org/r/simulation-bayes-baseball/),131,FALSE,NA,### Tutorials,link,2017-01-16
![Simulation of empirical Bayesian methods (using baseball statistics)](https://cdn.rawgit.com/dgrtwo/dgrtwo.github.com/ba378c56/figs/2017-01-11-simulation-bayes-baseball/career_sim_gathered_plot-1.png),202,FALSE,NA,### Tutorials,image,2017-01-16
+ [Repeatedly applying a function](https://tjmahr.github.io/repeatedly-calling-a-function/),91,FALSE,NA,### Tutorials,link,2017-01-16
+ [Random Forest Classification of Mushrooms](https://stoltzmaniac.com/random-forest-classification-of-mushrooms/),114,FALSE,NA,### Tutorials,link,2017-01-16
![Random Forest Classification of Mushrooms](https://www.stoltzmaniac.com/content/images/2017/01/random-forest-classification-of-mushrooms/unnamed-chunk-5-1.png),161,FALSE,NA,### Tutorials,image,2017-01-16
+ [Delaware River Water Quality Visualization App](http://adventuresindata.blogspot.com/2017/01/delaware-river-water-quality.html),130,FALSE,NA,### Tutorials,link,2017-01-16
