value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2017-03-13
layout: post,12,FALSE,NA,NA,unid,2017-03-13
title: R Weekly 2017 Issue 11,29,FALSE,NA,NA,unid,2017-03-13
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2017-03-13
is_podcast: true,16,FALSE,NA,NA,unid,2017-03-13
podcast_title: 2017:11 What’s new in R 3.3.3 ,45,FALSE,NA,NA,unid,2017-03-13
podcast_permalink: https://cloud.rweekly.org/2017-11.mp3,56,FALSE,NA,NA,unid,2017-03-13
podcast_description: |,22,FALSE,NA,NA,unid,2017-03-13
  <![CDATA[,11,FALSE,NA,NA,unid,2017-03-13
"  <p>About expressing yourself with R, R 3.3.3 release, R Google Summer of Code 2017, and more.</p>",99,FALSE,NA,NA,unid,2017-03-13
  <ul>,6,FALSE,NA,NA,unid,2017-03-13
"  <li>Read <a href=""https://www.rweekly.org/2017-11.html?pk_campaign=itunes_podcast"">R Weekly 2017 issue 11</a></li>",116,FALSE,NA,NA,unid,2017-03-13
  </ul>,7,FALSE,NA,NA,unid,2017-03-13
  <p></p>,9,FALSE,NA,NA,unid,2017-03-13
  <ul> ,7,FALSE,NA,NA,unid,2017-03-13
"  <li><a href=""https://www.patreon.com/rweekly"">Support with Patreon</a></li>",77,FALSE,NA,NA,unid,2017-03-13
  </ul> ,8,FALSE,NA,NA,unid,2017-03-13
  <ul>   ,9,FALSE,NA,NA,unid,2017-03-13
"  <li><a href=""https://twitter.com/rweekly_org"">Twitter @rweekly_org</a></li>   ",80,FALSE,NA,NA,unid,2017-03-13
  </ul>,7,FALSE,NA,NA,unid,2017-03-13
  <ul> ,7,FALSE,NA,NA,unid,2017-03-13
"  <li><a href=""https://www.facebook.com/rweekly"">Follow Facebook</a></li>  ",75,FALSE,NA,NA,unid,2017-03-13
  </ul>,7,FALSE,NA,NA,unid,2017-03-13
  <ul>,6,FALSE,NA,NA,unid,2017-03-13
"  <li><a href=""http://freemusicarchive.org/music/gillicuddy/Plays_Guitar_Again/01-adventure-darling"">Music by Gillicuddy</a></li>",129,FALSE,NA,NA,unid,2017-03-13
  </ul>,7,FALSE,NA,NA,unid,2017-03-13
  ]]>,5,FALSE,NA,NA,unid,2017-03-13
podcast_size: 7695255,21,FALSE,NA,NA,unid,2017-03-13
"podcast_duration: ""5:12""",24,FALSE,NA,NA,unid,2017-03-13
"podcast_summary: About expressing yourself with R, R 3.3.3 release, R Google Summer of Code 2017, and more. Read R Weekly 2017 issue 11 on RWeekly.org.",151,FALSE,NA,NA,unid,2017-03-13
"podcast_keywords: "", ggplot2""",29,FALSE,NA,NA,unid,2017-03-13
podcast_subtitle: What’s new in R 3.3.3,39,FALSE,NA,NA,unid,2017-03-13
---,3,FALSE,NA,NA,unid,2017-03-13
+ [Expressing yourself with R - Hadley Wickham](https://www.youtube.com/watch?v=1POb5fx_m3I),92,FALSE,NA,### Highlight,link,2017-03-13
+ [R Google Summer of Code 2017](https://github.com/rstats-gsoc/gsoc2017/wiki/table%20of%20proposed%20coding%20projects) - [Organization Page](https://summerofcode.withgoogle.com/organizations/4947241283354624/) - Students will contribute to free/open-source R packages for 3 months during the summer. Mentors get code written for their project.,345,FALSE,NA,### Highlight,link,2017-03-13
+ [Lesser known dplyr tricks](http://www.brodrigues.co/blog/2017-02-17-lesser_known_tricks/),92,FALSE,NA,### Highlight,link,2017-03-13
+ [How to ask for help for Bioconductor packages](https://lcolladotor.github.io/2017/03/06/How-to-ask-for-help-for-Bioconductor-packages/),138,FALSE,NA,### Insights,link,2017-03-13
+ [What's Wrong With My Time Series](http://multithreaded.stitchfix.com/blog/2017/02/28/whats-wrong-with-my-time-series/),121,FALSE,NA,### Insights,link,2017-03-13
+ [Python and R for code development](http://optimallog.blogspot.com/2017/03/python-and-r-for-code-development.html),116,FALSE,NA,### Insights,link,2017-03-13
+ [Being successful on Kaggle using `mlr`](https://mlr-org.github.io/Being-successful-on-Kaggle-using-mlr/),107,FALSE,NA,### Insights,link,2017-03-13
+ [In case you missed it: February 2017 roundup](http://blog.revolutionanalytics.com/2017/03/in-case-you-missed-it-february-2017-roundup.html),142,FALSE,NA,### Insights,link,2017-03-13
+ [useRs Relationship with R](https://forwards.github.io/blog/2017/03/11/users-relationship-with-r/) - the second in a series of posts on the useR! 2016 survey.,160,FALSE,NA,### Insights,link,2017-03-13
<!-- !useRs Relationship with R](https://forwards.github.io/blog/2017/03/11/users-relationship-with-r/figures/unnamed-chunk-6-1.png)-->,135,FALSE,NA,### Insights,unid,2017-03-13
+ [What's new in R 3.3.3 - R Weekly Podcast 2017:11](https://www.youtube.com/watch?v=eSMaX2lNgHc) - [Podcast RSS](https://feeds.feedburner.com/rweeklypodcast?format=xml),169,FALSE,NA,### Videos and Podcasts,link,2017-03-13
"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/eSMaX2lNgHc"" frameborder=""0"" allowfullscreen></iframe>",122,FALSE,NA,### Videos and Podcasts,unid,2017-03-13
+ [Expressing yourself with R - Hadley Wickham](https://www.youtube.com/watch?v=1POb5fx_m3I),92,FALSE,NA,### Videos and Podcasts,link,2017-03-13
<!--Scraping CRAN with rvest](http://juliasilge.com/blog/Scraping-CRAN/)-->,75,FALSE,NA,### R in the Real World,unid,2017-03-13
+ [Forecasting YYZ Passengers in the Tidyverse](http://unconj.ca/blog/forecasting-yyz-passengers-in-the-tidyverse.html),119,FALSE,NA,### R in the Real World,link,2017-03-13
![Forecasting YYZ Passengers in the Tidyverse](https://raw.githubusercontent.com/rweekly/image/master/2017-03/11-narrative-plot-1.png),134,FALSE,NA,### R in the Real World,image,2017-03-13
