value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2017-01-02
layout: post,12,FALSE,NA,NA,unid,2017-01-02
title: R Weekly 2017 Issue 1,28,FALSE,NA,NA,unid,2017-01-02
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2017-01-02
---,3,FALSE,NA,NA,unid,2017-01-02
Hello and welcome to this new issue!,36,FALSE,NA,NA,unid,2017-01-02
+ [A non-comprehensive list of awesome things other people did in 2016](http://simplystatistics.org/2016/12/20/noncomprehensive-list-of-awesome/),145,FALSE,NA,### Highlight,link,2017-01-02
+ [Why you should master R (even if it might eventually become obsolete)](http://sharpsightlabs.com/blog/master-r-obsolete/),124,FALSE,NA,### Highlight,link,2017-01-02
+ [Behind the scenes of CRAN](http://blog.h2o.ai/2016/12/behind-the-scenes-of-cran/),84,FALSE,NA,### Highlight,link,2017-01-02
+ [Popular Shows on trakt.tv](https://stats.jemu.name/tvshows/trakt/trakt-popular.html),87,FALSE,NA,### Highlight,link,2017-01-02
"+ [Making a Website Using Blogdown, Hugo, and GitHub pages.](https://proquestionasker.github.io/blog/Making_Site/)",114,FALSE,NA,### Tutorials,link,2017-01-02
+ [Fireworks (in R)](http://www.theanalyticslab.nl/2016/12/30/fireworks-in-r/),78,FALSE,NA,### Tutorials,link,2017-01-02
+ [Outlier App: An Interactive Visualization of Outlier Algorithms](http://datascienceplus.com/outlier-app-an-interactive-visualization-of-outlier-algorithms/),159,FALSE,NA,### Tutorials,link,2017-01-02
+ [dotplot for GSEA result](https://guangchuangyu.github.io/2016/12/dotplot-for-gsea-result),92,FALSE,NA,### Tutorials,link,2017-01-02
+ [7 Visualizations You Should Learn in R](http://www.tatvic.com/blog/7-visualizations-learn-r-2/),98,FALSE,NA,### Tutorials,link,2017-01-02
"+ [Reactive acronym list in stratvis, a timevis-based Shiny app](http://feedproxy.google.com/~r/DataProne-R/~3/Ip4q84Z1Gt8/acronym-list-in-timevis-shiny-app.html)",162,FALSE,NA,### Tutorials,link,2017-01-02
+ [The Instant Rise of Machine Intelligence?](http://flovv.github.io/MachineLearning_Improvement/),98,FALSE,NA,### Tutorials,link,2017-01-02
+ [Tip: Optimize your Rcpp loops](https://privefl.github.io/blog/Tip-Optimize-your-Rcpp-loops/),95,FALSE,NA,### Tutorials,link,2017-01-02
+ [Combine choropleth data with raster maps using R](http://blog.revolutionanalytics.com/2016/12/swiss-map.html),112,FALSE,NA,### Tutorials,link,2017-01-02
![Combine choropleth data with raster maps using R](https://cdn.rawgit.com/rweekly/image/master/2017-01-02/tm-final-map.png),124,FALSE,NA,### Tutorials,image,2017-01-02
+ [Authentication Proxy on Shiny Open Source](http://blog.datascienceheroes.com/authentication-proxy-on-shiny-open-source/),123,FALSE,NA,### Tutorials,link,2017-01-02
+ [R code to accompany Real-World Machine Learning (Chapters 2-4 Updates)](http://feedproxy.google.com/~r/DataProne-R/~3/-mcfn1WsWYs/real-world-machine-learning-with-R-chapters-2-3-4-updates.html),196,FALSE,NA,### Tutorials,link,2017-01-02
+ [Spatial analysis pipelines with simple features in R ](https://walkerke.github.io/2016/12/spatial-pipelines/),112,FALSE,NA,### Tutorials,link,2017-01-02
+ [More on Orthogonal Regression](http://davegiles.blogspot.com/2016/12/more-on-orthogonal-regression.html),107,FALSE,NA,### Tutorials,link,2017-01-02
"+ [R For Beginners:  Some Simple R Code to do Common Statistical Procedures, Part Two](https://dmwiig.net/2016/12/27/r-for-beginners-some-simple-r-code-to-do-common-statistical-procedures-part-two/)",198,FALSE,NA,### Tutorials,link,2017-01-02
+ [add layer to specific panel of facet_plot output](https://guangchuangyu.github.io/2016/12/add-layer-to-specific-panel-of-facet_plot-output),142,FALSE,NA,### Tutorials,link,2017-01-02
+ [Why you should master R (even if it might eventually become obsolete)](http://sharpsightlabs.com/blog/master-r-obsolete/),124,FALSE,NA,### Tutorials,link,2017-01-02
"+ [Data Preparation, Long Form and tl;dr Form](http://www.win-vector.com/blog/2016/12/data-preparation-long-form-and-tldr-form/)",128,FALSE,NA,### Tutorials,link,2017-01-02
+ [The Basics of Bayesian Statistics](http://blog.revolutionanalytics.com/2016/12/bayesian-inference.html),106,FALSE,NA,### Tutorials,link,2017-01-02
+ [Extracting data on shadow economy from PDF tables](http://ellisp.github.io/blog/2016/12/26/shadow-economy),109,FALSE,NA,### Tutorials,link,2017-01-02
+ [Christmas Tree with ggplot](http://www.theanalyticslab.nl/2016/12/25/christmas-tree-with-ggplot/),100,FALSE,NA,### Tutorials,link,2017-01-02
![Christmas Tree with ggplot](https://cdn.rawgit.com/kromme/R-Christmas-Tree/604bb3524a9637764dff06d2ab9fded20f37d12d/ChristmasTree.png),136,FALSE,NA,### Tutorials,image,2017-01-02
+ [Computing Sample Size for Variance Estimation](http://hagutierrezro.blogspot.com/2016/12/computing-sample-size-for-variance.html),132,FALSE,NA,### Tutorials,link,2017-01-02
+ [Distributional Semantics in R: Part 1 {tm} classes + read/write](http://www.exactness.net/post/154910180365),111,FALSE,NA,### Tutorials,link,2017-01-02
+ [Does replyr::let work with data.table?](http://www.win-vector.com/blog/2016/12/does-replyrlet-work-with-data-table/),119,FALSE,NA,### Tutorials,link,2017-01-02
+ [Functional programming and unit testing for data munging with R available on Leanpub](http://www.brodrigues.co/blog/2016-12-24-functional-programming-and-unit-testing-for-data-munging-with-r-available-on-leanpub/),216,FALSE,NA,### Tutorials,link,2017-01-02
"+ [Exploring the European Social Survey (ESS) – pipe-friendly workflow with sjmisc, part 2 #rstats #tidyverse](https://strengejacke.wordpress.com/2016/12/22/exploring-the-european-social-survey-ess-pipe-friendly-workflow-with-sjmisc-part-2-rstats-tidyverse/)",258,FALSE,NA,### Tutorials,link,2017-01-02
+ [The Wordcloud2 library](http://www.r-graph-gallery.com/2016/12/09/the-wordcloud2-library/),93,FALSE,NA,### Tutorials,link,2017-01-02
![The Wordcloud2 library](https://www.r-graph-gallery.com/wp-content/uploads/2016/11/196_wordcloud_ex6.png),107,FALSE,NA,### Tutorials,image,2017-01-02
+ [adit - WebVR Grammar of Graphics built on #aframevr #shiny #gglplot2 #rstats](https://github.com/wmurphyrd/adit),115,FALSE,NA,### R in the Real World,link,2017-01-02
+ [Using R to prevent food poisoning in Chicago](http://blog.revolutionanalytics.com/2016/12/food-inspection-forecasting.html),126,FALSE,NA,### R in the Real World,link,2017-01-02
+ [Popular Shows on trakt.tv](https://stats.jemu.name/tvshows/trakt/trakt-popular.html),87,FALSE,NA,### R in the Real World,link,2017-01-02
![Popular Shows on trakt.tv](https://stats.jemu.name/tvshows/trakt/plots/top-gear.png),86,FALSE,NA,### R in the Real World,image,2017-01-02
+ [Behind the scenes of CRAN](http://blog.h2o.ai/2016/12/behind-the-scenes-of-cran/),84,FALSE,NA,### R in the Real World,link,2017-01-02
+ [Analyzing the 2015 California Health Interview Survey in R](http://blog.ryanwalker.us/2016/12/analyzing-2015-california-health.html),135,FALSE,NA,### R in the Real World,link,2017-01-02
+ [Pokemon and TrelliscopeJS!](http://ryanhafen.com/blog/pokemon),65,FALSE,NA,### R in the Real World,link,2017-01-02
<!-- !Creating a network of human gene homology with R and D3 (without html widget for easy loading) ](https://shiring.github.io/genome/2016/12/12/homologous_genes_post_noHTML)-->,179,FALSE,NA,### R in the Real World,unid,2017-01-02
+ [Building a Brazillian Jiu-Jitsu family tree](http://www.fightprior.com/2016/12/29/BJJ_family/),97,FALSE,NA,### R in the Real World,link,2017-01-02
![Building a Brazillian Jiu-Jitsu family tree](https://cdn.rawgit.com/rweekly/image/master/2017-01-02/static_tree-1.png),120,FALSE,NA,### R in the Real World,image,2017-01-02
"+ [Power BI custom visuals, based on R](http://blog.revolutionanalytics.com/2016/12/power-bi-custom-visuals-based-on-r.html)",124,FALSE,NA,### R in Organization,link,2017-01-02
+ [Parallelizing Data Analytics on Azure with the R Interface Tool](http://blog.revolutionanalytics.com/2016/12/azure-r-interface-tool.html),140,FALSE,NA,### R in Organization,link,2017-01-02
+ [4x3 R-Hackathoning - The Finisher's Guide](http://staff.math.su.se/hoehle/blog/2016/12/12/hackinthedark.html),112,FALSE,NA,### R in Organization,link,2017-01-02
+ [ecospat: an R package for spatial analysis and modeling species distributions](http://onlinelibrary.wiley.com/doi/10.1111/ecog.02671/full),141,FALSE,NA,### R in Academia,link,2017-01-02
![ecospat](https://pbs.twimg.com/media/C07JYmAWgAA9hvA.png),59,FALSE,NA,### R in Academia,image,2017-01-02
+ [Spind: an R package for computing spatially corrected accuracy measures](http://onlinelibrary.wiley.com/doi/10.1111/ecog.02593/full),135,FALSE,NA,### R in Academia,link,2017-01-02
"+ [An Interview With Jo Hardin, author of Foundations of Inference](http://www.datacamp.com/community/blog/an-interview-with-jo-hardin-author-of-foundations-of-inference)",170,FALSE,NA,### Videos and Podcasts,link,2017-01-02
+ [A non-comprehensive list of awesome things other people did in 2016](http://simplystatistics.org/2016/12/20/noncomprehensive-list-of-awesome/),145,FALSE,NA,### Resources,link,2017-01-02
+ [naniar](https://github.com/njtierney/naniar) - Tools for numerical and visual summaries of NAs,97,FALSE,NA,### New Packages and Tools,link,2017-01-02
![naniar](https://cdn.rawgit.com/njtierney/naniar/92f85df3dceb9703a50b48ab2a81e2f600376510/README-unnamed-chunk-2-1.png),120,FALSE,NA,### New Packages and Tools,image,2017-01-02
+ [piwikr](https://amarder.github.io/piwikr/) - Web Analytics for Hackers,73,FALSE,NA,### New Packages and Tools,link,2017-01-02
+ [vueR](https://github.com/timelyportfolio/vueR) -  vue.js for R,65,FALSE,NA,### New Packages and Tools,link,2017-01-02
+ [intrval](https://github.com/psolymos/intrval) - Relational Operators for Intervals,85,FALSE,NA,### New Packages and Tools,link,2017-01-02
+ [fstrings](https://github.com/jimhester/fstrings) -  Python style fstrings for R.,83,FALSE,NA,### New Packages and Tools,link,2017-01-02
+ [autoinst](https://github.com/jimhester/autoinst) -  Automatically install packages when they are missing,107,FALSE,NA,### New Packages and Tools,link,2017-01-02
+ [ggguitar 0.1.1](http://www.r-chart.com/2016/12/new-release-of-ggguitar-available-on.html) - Utilities for Creating Guitar Tablature,134,FALSE,NA,### New Releases,link,2017-01-02
"Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS),",79,FALSE,NA,### R Project Updates,unid,2017-01-02
"+ `structure(NULL, ..)` is now deprecated as you cannot set attributes on ‘NULL’.",81,FALSE,NA,### R Project Updates,unid,2017-01-02
+ `HAVE_UINTPTR_T` and `HAVE_STDINT_H` is now passed through to `Rconfig.h` such that `Rinterface.h` can use the proper types for stack variables.,146,FALSE,NA,### R Project Updates,unid,2017-01-02
+ `pmin()` and `pmax()` now work again for ‘ordered’ factors and 0-length S3 classed objects.,93,FALSE,NA,### R Project Updates,unid,2017-01-02
