value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2018-4-9
"title: R Weekly 2018-15 Peer Review, anomalize, TidyTuesday",59,FALSE,NA,NA,unid,2018-4-9
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2018-4-9
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,NA,unid,2018-4-9
---,3,FALSE,NA,NA,unid,2018-4-9
+ [Where is the value in package peer review?](https://ropensci.org/blog/2018/04/06/peer-review-value/),103,FALSE,NA,###  Highlight,link,2018-4-9
+ [anomalize](https://business-science.github.io/anomalize/) - Tidy anomaly detection,85,FALSE,NA,###  Highlight,link,2018-4-9
+ [TidyTuesday - A weekly social data project in R](https://thomasmock.netlify.com/post/tidytuesday-a-weekly-social-data-project-in-r/),135,FALSE,NA,###  Highlight,link,2018-4-9
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2018-4-9
**CRAN**,8,FALSE,NA,###  New Packages,unid,2018-4-9
+ [ggridges](https://cran.r-project.org/web/packages/ggridges/index.html) - Ridgeline Plots in 'ggplot2',104,FALSE,NA,###  New Packages,link,2018-4-9
+ [anomalize](https://business-science.github.io/anomalize/) - Tidy anomaly detection,85,FALSE,NA,###  New Packages,link,2018-4-9
![anomalize](https://raw.githubusercontent.com/rweekly/image/master/2018/ts-a.png),82,FALSE,NA,###  New Packages,image,2018-4-9
**GitHub or Bitbucket**,23,FALSE,NA,###  New Packages,unid,2018-4-9
"* [regexplain 0.2.0](https://github.com/gadenbuie/regexplain/#readme) - An RStudio Addin slash utility belt for regular expressions. Interactively build your regexps, check the output of common string matching functions, consult the interactive help pages, or use the included resources to learn regular expressions *without leaving RStudio!*",342,FALSE,NA,###  New Packages,unid,2018-4-9
+ [Inkognito - Sequential Bayesian Identity Disclosure](http://staff.math.su.se/hoehle/blog/2018/04/03/inkognito.html),118,FALSE,NA,###  New Packages,link,2018-4-9
+ [startup 0.10.0](https://cran.r-project.org/package=startup) - Friendly R Startup Configuration,97,FALSE,NA,### Package Releases,link,2018-4-9
+ [bayesplot 1.5.0](https://tjmahr.github.io/ridgelines-in-bayesplot-1-5-0-release/) - An extensive library of plotting functions for use after fitting Bayesian models.,168,FALSE,NA,### Package Releases,link,2018-4-9
![bayesplot 1.5.0](https://raw.githubusercontent.com/rweekly/image/master/2018/baplot.png),90,FALSE,NA,### Package Releases,image,2018-4-9
+ [How to use R and Markdown to write dissertations & student research reports reproducibly with huskydown](https://github.com/benmarwick/CSSCR-2018-R-Markdown-for-Research-Students),182,FALSE,NA,###  Resources,link,2018-4-9
+ [R and TensorFlow Presentations](https://rviews.rstudio.com/2018/04/03/r-and-tensorflow-presentations/),105,FALSE,NA,###  Resources,link,2018-4-9
+ [A few podcast recommendations](http://blog.revolutionanalytics.com/2018/04/podcasts.html),92,FALSE,NA,###  Resources,link,2018-4-9
+ [Where is the value in package peer review?](https://ropensci.org/blog/2018/04/06/peer-review-value/),103,FALSE,NA,### Insights,link,2018-4-9
