value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2020-03-16
layout: draft,13,FALSE,NA,NA,unid,2020-03-16
"title: R Weekly 2020-11 Equity, Shiny Education, Persistent Config",66,FALSE,NA,NA,unid,2020-03-16
description: Weekly News in the R Community,43,FALSE,NA,NA,unid,2020-03-16
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,NA,unid,2020-03-16
---,3,FALSE,NA,NA,unid,2020-03-16
Release Date: 2020-03-16,24,FALSE,NA,NA,unid,2020-03-16
"This week’s release was curated by [Maëlle Salmon](https://twitter.com/ma_salmon), with help from the R Weekly team members and contributors.",141,FALSE,NA,NA,unid,2020-03-16
+ [Heather Turner: Moving Forwards Greater Equity and Inclusion in the R Community @ CelebRation 2020](https://www.youtube.com/watch?v=BbpkKzz71EY),147,FALSE,NA,###  Highlights,link,2020-03-16
+ [Shiny Developer Series Episode 9: Shiny Dev Center & Education with Mine Çetinkaya-Rundel](https://shinydevseries.com/post/episode-9-shinyedu/),146,FALSE,NA,###  Highlights,link,2020-03-16
+ [Persistent config and data for R packages](https://blog.r-hub.io/2020/03/12/user-preferences/),97,FALSE,NA,###  Highlights,link,2020-03-16
"> ""The March 2020 ISC Call for Proposals is now open. Once again, we are looking for ambitious projects that will contribute to the infrastructure of the R ecosystem and benefit large sections of the R community.  Our goal is to stimulate creativity and help you turn good ideas into tangible benefits. "" **The deadline for submitting a proposal is midnight, April 2, 2020.**",375,FALSE,NA,### March 2020 ISC call for proposals,unid,2020-03-16
+ [March 2020 ISC call for proposals – Now Open!](https://www.r-consortium.org/blog/2020/03/11/march-2020-isc-call-for-proposals),129,FALSE,NA,### March 2020 ISC call for proposals,link,2020-03-16
"+ [R 3.6.3 is available, marking the 20th anniversary of R 1.0.0](https://blog.revolutionanalytics.com/2020/03/r-363-is-now-avail.html)",135,FALSE,NA,### Insights,link,2020-03-16
+ [Persistent config and data for R packages](https://blog.r-hub.io/2020/03/12/user-preferences/),97,FALSE,NA,### Insights,link,2020-03-16
+ [What I've learnt about making an R package](https://mdneuzerling.com/post/what-ive-learnt-about-making-an-r-package/),120,FALSE,NA,### Insights,link,2020-03-16
+ [dplyr 1.0.0 is coming soon](https://www.tidyverse.org/blog/2020/03/dplyr-1-0-0-is-coming-soon/),98,FALSE,NA,### Insights,link,2020-03-16
+ [(Re)building the R Bootcamp and generating R tutorials](https://education.rstudio.com/blog/2020/03/r-bootcamp/),114,FALSE,NA,### Insights,link,2020-03-16
+ [What I didn’t expect to learn at satRday](https://hendrikvanb.gitlab.io/2020/03/what_i_didnt_expect_to_learn_at_satrday/),124,FALSE,NA,### Insights,link,2020-03-16
+ [SPC Charting in R](https://nhsrcommunity.com/blog/spc-charting-in-r/),72,FALSE,NA,### Insights,link,2020-03-16
+ [afrimapr: Creating reusable R building blocks for mapping data in Africa in 2020](https://figshare.com/articles/afrimapr_Creating_reusable_R_building_blocks_for_mapping_data_in_Africa_in_2020/11949087/2),206,FALSE,NA,### R in the Real World,link,2020-03-16
+ [Mapping access to services to estimate community resilience – Edina geoforum](https://scottishsnow.wordpress.com/2020/03/09/community-resilience-edina-geoforum/),164,FALSE,NA,### R in the Real World,link,2020-03-16
+ [Exploring tidymodels With Hockey Data](https://meghan.rbind.io/post/tidymodels-intro/),89,FALSE,NA,### R in the Real World,link,2020-03-16
+ [Modeling COVID-19 Spread vs Healthcare Capacity](https://alhill.shinyapps.io/COVID19seir/) **Disclaimer: This simulation is for research and educational purposes only and is not intended to be a tool for decision-making. There are many uncertainties and debates about the details of COVID-19 infection and transmission and there are many limitations to this simple model.**,376,FALSE,NA,### R in the Real World,link,2020-03-16
+ [Retail Data: R Package](https://datawookie.netlify.com/blog/2020/03/retail-data-how-not-to-get-screwed-on-valentines-day/),125,FALSE,NA,### R in the Real World,link,2020-03-16
"+ [A hackathon-in-a-box / ""cookbook"" to help build an R package with custom RMarkdown themes and ggplot2 themes & palettes. ](https://github.com/emilyriederer/Rtistic)",167,FALSE,NA,###  R in Organizations,link,2020-03-16
