value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2017-03-06
layout: post,12,FALSE,NA,NA,unid,2017-03-06
title: R Weekly 2017 Issue 10,29,FALSE,NA,NA,unid,2017-03-06
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2017-03-06
is_podcast: true,16,FALSE,NA,NA,unid,2017-03-06
podcast_title: 2017:10 The future is here,41,FALSE,NA,NA,unid,2017-03-06
podcast_permalink: https://cloud.rweekly.org/2017-10.mp3,56,FALSE,NA,NA,unid,2017-03-06
podcast_description: |,22,FALSE,NA,NA,unid,2017-03-06
  <![CDATA[,11,FALSE,NA,NA,unid,2017-03-06
"  <p>Joanna and Russell talk about San Francisco home prices, Base R vs ggplot2, MongoDB, R Forwards taskforce and more.</p>",124,FALSE,NA,NA,unid,2017-03-06
  <ul>,6,FALSE,NA,NA,unid,2017-03-06
"  <li>Read <a href=""https://www.rweekly.org/2017-10.html?pk_campaign=itunes_podcast"">R Weekly 2017 issue 10</a></li>",116,FALSE,NA,NA,unid,2017-03-06
"  <li><a href=""http://freemusicarchive.org/music/gillicuddy/Plays_Guitar_Again/01-adventure-darling"">Music by Gillicuddy</a></li>",129,FALSE,NA,NA,unid,2017-03-06
  </ul>,7,FALSE,NA,NA,unid,2017-03-06
  <p></p>,9,FALSE,NA,NA,unid,2017-03-06
  <ul>   ,9,FALSE,NA,NA,unid,2017-03-06
"  <li><a href=""https://twitter.com/rweekly_org"">Twitter @rweekly_org</a></li>   <li><a href=""https://www.facebook.com/rweekly"">Follow Facebook</a></li>  ",153,FALSE,NA,NA,unid,2017-03-06
"  <li><a href=""https://www.patreon.com/rweekly"">Support with Patreon</a></li>",77,FALSE,NA,NA,unid,2017-03-06
  </ul>,7,FALSE,NA,NA,unid,2017-03-06
  ]]>,5,FALSE,NA,NA,unid,2017-03-06
podcast_size: 9569116,21,FALSE,NA,NA,unid,2017-03-06
"podcast_duration: ""6:30""",24,FALSE,NA,NA,unid,2017-03-06
"podcast_summary: Joanna and Russell talk about San Francisco home prices, Base R vs ggplot2, MongoDB, R Forwards taskforce and more. Read R Weekly 2017 issue 10 on RWeekly.org.",176,FALSE,NA,NA,unid,2017-03-06
"podcast_keywords: "", MongoDB, ggplot2""",38,FALSE,NA,NA,unid,2017-03-06
podcast_subtitle: The future is here,36,FALSE,NA,NA,unid,2017-03-06
---,3,FALSE,NA,NA,unid,2017-03-06
+ [kableExtra](https://github.com/haozhu233/kableExtra) - Construct Complex Table with `knitr::kable()` + pipe,110,FALSE,NA,### Highlight,link,2017-03-06
+ [R Weekly Podcast 2017:10 The future is here](https://www.youtube.com/watch?v=419Mxr0GgNU) - [Podcast RSS](https://feeds.feedburner.com/rweeklypodcast?format=xml),164,FALSE,NA,### Highlight,link,2017-03-06
<!-- !Vinylspotting: A shiny app to explore your record collection](https://ewenme.github.io/blog/Vinylspotting/)-->,116,FALSE,NA,### R in the Real World,unid,2017-03-06
+ [Gender gap in Swedish mortality](https://ikashnitsky.github.io/2017/gender-gap-in-swedish-mortality/),104,FALSE,NA,### R in the Real World,link,2017-03-06
![Gender gap in Swedish mortality](https://cdn.rawgit.com/rweekly/image/ad04b0cb/2017-03/sweden2.png),101,FALSE,NA,### R in the Real World,image,2017-03-06
"+ [Predicting the length of a hospital stay, with R](http://blog.revolutionanalytics.com/2017/03/hospital-length-of-stay.html)",126,FALSE,NA,### R in the Real World,link,2017-03-06
