value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2019-02-04
"title: R Weekly 2019-05 BBC, Arduino",36,FALSE,NA,NA,unid,2019-02-04
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2019-02-04
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,NA,unid,2019-02-04
---,3,FALSE,NA,NA,unid,2019-02-04
Release Date: 2019-02-04,24,FALSE,NA,NA,unid,2019-02-04
+ [How the BBC Visual and Data Journalism team works with graphics in R](https://medium.com/bbc-visual-and-data-journalism/how-the-bbc-visual-and-data-journalism-team-works-with-graphics-in-r-ed0b35693535),205,FALSE,NA,###  Highlight,link,2019-02-04
+ [Connecting Arduino Chips with R](https://zhuhao.org/post/connect-arduino-chips-with-r/),90,FALSE,NA,###  Highlight,link,2019-02-04
+ [Time Travel with RStudio Package Manager 1.0.4](https://blog.rstudio.com/2019/01/30/time-travel-with-rstudio-package-manager-1-0-4/),135,FALSE,NA,### Insights,link,2019-02-04
![RStudio Package Manager](https://raw.githubusercontent.com/rweekly/image/master/2019/rspm-104-calendar.png),109,FALSE,NA,### Insights,image,2019-02-04
+ [Summarizing rstudio::conf 2019 Summaries with Tidy Text Techniques](https://tonyelhabr.rbind.io/post/rstudio-conf-2019-summary/),131,FALSE,NA,### Insights,link,2019-02-04
+ [Book review: Beyond Spreadsheets with R](https://shirinsplayground.netlify.com/2019/01/review_beyond_spreadsheets_with_r/),125,FALSE,NA,### Insights,link,2019-02-04
+ [Tidy Tuesday](https://davidsmale.netlify.com/portfolio/tidy-tuesday/),72,FALSE,NA,### Insights,link,2019-02-04
![Hurricane coverage](https://davidsmale.netlify.com/img/portfolio/Hurricane%20coverage.png),92,FALSE,NA,### Insights,image,2019-02-04
+ [Using Data Science to read 10 years of Luxembourguish newspapers from the 19th century](https://www.brodrigues.co/blog/2019-01-31-newspapers_shiny_app/),155,FALSE,NA,### R in the Real World,link,2019-02-04
+ [Graphing My Daily Phone Use](https://blog.rmhogervorst.nl/blog/2019/01/28/graphing-my-daily-phone-use/),106,FALSE,NA,### R in the Real World,link,2019-02-04
![Graphing My Daily Phone Use](https://raw.githubusercontent.com/rweekly/image/master/2019/screenlook_overlay.png),114,FALSE,NA,### R in the Real World,image,2019-02-04
+ [Text classification in R using keras and udpipe based workflow](http://www.jla-data.net/eng/vocabulary-based-text-classification/),133,FALSE,NA,### R in the Real World,link,2019-02-04
+ [How to scrape shot data and plot shot charts for games in the Spanish basketball league using the rfeb package](https://solmos.netlify.com/post/2019-01-24-graficos-de-tiro-con-r/shotcharts-with-r/),200,FALSE,NA,### R in the Real World,link,2019-02-04
+ [The dominance of running backs for Wisconsin football explored using rvest and ggplot2](https://www.mikelee.co/posts/2019-01-28-wisconsin-rushing-history/),158,FALSE,NA,### R in the Real World,link,2019-02-04
+ [Introduction to Quanteda for Semantic network analysis.](http://chainsawriot.com/mannheim/2019/01/25/quanteda.html),118,FALSE,NA,### R in the Real World,link,2019-02-04
+ [Connecting Arduino Chips with R](https://zhuhao.org/post/connect-arduino-chips-with-r/),90,FALSE,NA,### R in the Real World,link,2019-02-04
![Connecting Arduino Chips with R](https://raw.githubusercontent.com/rweekly/image/master/2019/ar_plotter.png),110,FALSE,NA,### R in the Real World,image,2019-02-04
+ [Announcing new software peer review editors: Melina Vidoni and Brooke Anderson](https://ropensci.org/blog/2019/01/31/more_editors/),134,FALSE,NA,###  R in Organizations,link,2019-02-04
+ [rOpenSci Software Peer Review: Still Improving](https://ropensci.org/blog/2019/02/01/software-review-news/),110,FALSE,NA,###  R in Organizations,link,2019-02-04
+ [How the BBC Visual and Data Journalism team works with graphics in R](https://medium.com/bbc-visual-and-data-journalism/how-the-bbc-visual-and-data-journalism-team-works-with-graphics-in-r-ed0b35693535),205,FALSE,NA,###  R in Organizations,link,2019-02-04
![BBC Visual and Data Journalism](https://cdn-images-1.medium.com/max/1600/0*DDRU1L5LIJkgDBxd.png),98,FALSE,NA,###  R in Organizations,image,2019-02-04
+ [satRdays Newcastle 2019 Conference is Here!](https://www.jumpingrivers.com/blog/satrdays-newcastle-2019-conference/),119,FALSE,NA,###  R in Organizations,link,2019-02-04
+ [R-Miss-Tastic: A resource website on missing data](https://rmisstastic.netlify.com/),87,FALSE,NA,###  Resources,link,2019-02-04
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2019-02-04
**CRAN**,8,FALSE,NA,###  New Packages,unid,2019-02-04
+ [ruimtehol](http://bnosac.be/index.php/blog/86-neural-text-modelling-with-r-package-ruimtehol) - Neural Text Modelling with R package ruimtehol,145,FALSE,NA,###  New Packages,link,2019-02-04
![ruimtehol](https://raw.githubusercontent.com/rweekly/image/master/2019/logo-ruimtehol.png),92,FALSE,NA,###  New Packages,image,2019-02-04
+ [readsdmx](https://github.com/mdequeljoe/readsdmx) - read SDMX data into dataframe objects,92,FALSE,NA,###  New Packages,link,2019-02-04
+ [vegawidget](https://vegawidget.github.io/vegawidget) - render Vega-Lite and Vega specifications as htmlwidgets,113,FALSE,NA,###  New Packages,link,2019-02-04
+ [recogeo](http://www.francescobailo.net/2019/02/recogeo-a-new-r-package-to-reconcile-changing-geographies-boundaries-and-corresponding-variables/) - reconcile changing geographies boundaries (and corresponding variables),222,FALSE,NA,###  New Packages,link,2019-02-04
![recogeo](https://raw.githubusercontent.com/rweekly/image/master/2019/francescco.png),86,FALSE,NA,###  New Packages,image,2019-02-04
**GitHub or Bitbucket**,23,FALSE,NA,###  New Packages,unid,2019-02-04
+ [politicaldata](https://github.com/elliottmorris/politicaldata) - acquiring and analyzing political data,106,FALSE,NA,###  New Packages,link,2019-02-04
