value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2020-04-06
"title: R Weekly 2020-14 {ggpattern}, stack traces, {ggplot2} workshop",69,FALSE,NA,NA,unid,2020-04-06
description: Weekly News in the R Community,43,FALSE,NA,NA,unid,2020-04-06
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,NA,unid,2020-04-06
---,3,FALSE,NA,NA,unid,2020-04-06
Release Date: 2020-04-06,24,FALSE,NA,NA,unid,2020-04-06
"This week’s release was curated by [Eric Nantz](https://twitter.com/thercast), with help from the RWeekly team members and contributors.",136,FALSE,NA,NA,unid,2020-04-06
* [ggpattern: pattern & image fills for ggplot geoms](https://github.com/coolbutuseless/ggpattern/),99,FALSE,NA,###  Highlight,unid,2020-04-06
+ [A simple way to show stack trace on error in R](https://renkun.me/2020/03/31/a-simple-way-to-show-stack-trace-on-error-in-r/) ,129,FALSE,NA,###  Highlight,link,2020-04-06
+ [Plotting anything with ggplot2 workshop part 2](https://www.youtube.com/watch?v=0m4yywqNPVY),95,FALSE,NA,###  Highlight,link,2020-04-06
+ [R Journal Volume 11/2](https://journal.r-project.org/archive/2019-2/),72,FALSE,NA,### Insights,link,2020-04-06
+ [Using R to tap into the genius & Spotify API to discern trends in BTS's new album and visualise it using the 'ggplot2' & 'highcharter' packages](https://link.medium.com/ZLHoOcRMm5),183,FALSE,NA,### Insights,link,2020-04-06
![spotifymood](https://raw.githubusercontent.com/rweekly/image/master/2020-04-06/spotify_mood2.png),99,FALSE,NA,### Insights,image,2020-04-06
* [It's fun to look at the Y A C M (Yet Another COVID Model)](https://medianwatch.netlify.com/post/covid-uncertainty/),118,FALSE,NA,#### COVID-19,unid,2020-04-06
![yacm](https://raw.githubusercontent.com/rweekly/image/master/2020-04-06/yacm2.png),84,FALSE,NA,#### COVID-19,image,2020-04-06
+ [COVID-19 shiny / plotly dashboard](https://mail-wolf.de/?p=4632),67,FALSE,NA,#### COVID-19,link,2020-04-06
+ [COVID-19 decease animation map](http://r.iresmi.net/2020/04/01/covid-19-decease-animation-map/),98,FALSE,NA,#### COVID-19,link,2020-04-06
+ [Can unbalanced randomization improve power?](https://www.rdatagen.net/post/can-unbalanced-randomization-improve-power/),122,FALSE,NA,#### COVID-19,link,2020-04-06
+ [Contagiousness of COVID-19 Part I: Improvements of Mathematical Fitting (Guest Post)](https://blog.ephorie.de/contagiousness-of-covid-19-part-i-improvements-of-mathematical-fitting-guest-post),195,FALSE,NA,#### COVID-19,link,2020-04-06
+ [COVID-19 in Belgium](https://www.statsandr.com/blog/covid-19-in-belgium/),76,FALSE,NA,#### COVID-19,link,2020-04-06
+ [Coronavirus : spatially smoothed decease in France](http://r.iresmi.net/2020/03/30/coronavirus-spatially-smoothed-decease-in-france/),136,FALSE,NA,#### COVID-19,link,2020-04-06
"+ [""Flank Attacks Visualisation"" Using StatsBomb Open Data](https://npranav10.github.io/blog/entries-into-final-third.html)",123,FALSE,NA,### R in the Real World,link,2020-04-06
![flank](https://raw.githubusercontent.com/rweekly/image/master/2020-04-06/flank_attacks2.png),94,FALSE,NA,### R in the Real World,image,2020-04-06
+ [AutoML Frameworks in R & Python](https://iamnagdev.com/2020/04/01/automl-frameworks-in-r-python/),100,FALSE,NA,### R in the Real World,link,2020-04-06
"+ [Updates to R GUIs: BlueSky, jamovi, JASP, & RKWard](http://r4stats.com/2020/03/31/updates-to-r-guis/)",104,FALSE,NA,### R in the Real World,link,2020-04-06
+ [Close Encounters of the R Kind](https://rviews.rstudio.com/2020/03/31/close-encounters-of-the-r-kind/),105,FALSE,NA,###  R in Organizations,link,2020-04-06
+ [Screenager: screening times at bioRxiv](https://quantixed.org/2020/03/30/screenager-screening-times-at-biorxiv/),115,FALSE,NA,###  R in Academia,link,2020-04-06
