value,nchar,section_lookup,section_title,type,issue
---,3,FALSE,NA,unid,2019-01-21
title: R Weekly 2019-03 RStudio Conf 2019,41,FALSE,NA,unid,2019-01-21
description: Weekly News in the R Community.,44,FALSE,NA,unid,2019-01-21
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,unid,2019-01-21
---,3,FALSE,NA,unid,2019-01-21
Release Date: 2019-01-21,24,FALSE,NA,unid,2019-01-21
+ [RStudio Conf 2019 Slides - Karl Broman](https://github.com/kbroman/RStudioConf2019Slides),92,FALSE,###  Highlight,link,2019-01-21
  - Contains workshop materials and presentation slides for RStudio Conf,72,FALSE,###  Highlight,unid,2019-01-21
+ [The Unreasonable Effectiveness of Public Work](https://www.dropbox.com/s/jk7216yr30ztpdp/DavidRobinson-RStudio-2019.pdf?dl=0),128,FALSE,###  Highlight,link,2019-01-21
+ [Our Colour of Magic: The open sourcery of fantastic R packages](https://docs.google.com/presentation/d/1iUz3A_xHIzeFIzOQ_JQLdGPbC82qcDEDSqvjIBiP1a8/edit#slide=id.p),167,FALSE,###  Highlight,link,2019-01-21
  ,2,FALSE,###  Highlight,unid,2019-01-21
+ [You did a sentiment analysis with tidytext but you forgot to do dependency parsing to answer WHY is something positive/negative](http://www.bnosac.be/index.php/blog/85-you-did-a-sentiment-analysis-with-tidytext-but-you-forgot-to-do-dependency-parsing-to-answer-why-is-something-positive-negative),299,FALSE,### Insights,link,2019-01-21
![](http://www.bnosac.be/images/bnosac/blog/sentiment-and-dependency-parsing.png),81,FALSE,### Insights,image,2019-01-21
+ [The Tentpoles of Data Science](https://simplystatistics.org/2019/01/18/the-tentpoles-of-data-science/),105,FALSE,### Insights,link,2019-01-21
+ [The Unreasonable Effectiveness of Public Work](https://www.dropbox.com/s/jk7216yr30ztpdp/DavidRobinson-RStudio-2019.pdf?dl=0),128,FALSE,### Insights,link,2019-01-21
![](https://i.imgur.com/5eRwbiI.png),36,FALSE,### Insights,image,2019-01-21
+ [A guide to making your data analysis more reproducible](http://inundata.org/talks/rstd19/#/),95,FALSE,### Insights,link,2019-01-21
+ [Our Colour of Magic: The open sourcery of fantastic R packages](https://docs.google.com/presentation/d/1iUz3A_xHIzeFIzOQ_JQLdGPbC82qcDEDSqvjIBiP1a8/edit#slide=id.p),167,FALSE,### Insights,link,2019-01-21
+ [Visualizing uncertainty with hypothetical outcome plots (HOPs)](https://docs.google.com/presentation/d/1zMuBSADaxdFnosOPWJNA10DaxGEheW6gDxqEPYAuado/edit#slide=id.p1),168,FALSE,### Insights,link,2019-01-21
+ [it depends: a dialog about dependencies](https://speakerdeck.com/jimhester/it-depends),89,FALSE,### Insights,link,2019-01-21
+ [FEELING THE RSTUDIO::CONF ❤️](https://juliasilge.com/blog/rstudio-conf-2019/),80,FALSE,### Insights,link,2019-01-21
+ [Some perspectives on Xochitl Torres Small's win in CD NM-02](https://www.jtimm.net/2019/01/17/xochitl-torres-small-win-2018/),128,FALSE,### R in the Real World,link,2019-01-21
+ [🖊 R Coding Style Guide](http://irudnyts.github.io//r-coding-style-guide/),76,FALSE,### R in the Real World,link,2019-01-21
+ [Calibrating soccer odds using the caret package ](http://dm13450.github.io/2019/01/10/Odds-and-Winning.html),111,FALSE,### R in the Real World,link,2019-01-21
+ [Text network analysis of Twitter data on the day of the Colombian peace agreement referendum (plebiscito).  ](https://juanitorduz.github.io/text-mining-networks-and-visualization-plebiscito-tweets/),201,FALSE,### R in the Real World,link,2019-01-21
+ [Generate satellite imagery in R](https://appsilon.com/satellite-imagery-generation-with-gans/),97,FALSE,### R in the Real World,link,2019-01-21
+ [Exploring the hidden beauty of multiplication tables with R](https://solmos.netlify.com/post/2018-11-06-multiplication-table/multiplication-table-with-r/),157,FALSE,### R in the Real World,link,2019-01-21
+ [Using R to Analyze Economic and Housing Market Trends](http://lenkiefer.com/2019/01/15/rstudioconf-poster/),110,FALSE,### R in the Real World,link,2019-01-21
+ [An Introduction to Docker for R Users](https://colinfay.me/docker-r-reproducibility/),88,FALSE,### R in the Real World,link,2019-01-21
+ [Push straight to prod: API development with R and Tensorflow at T-Mobile](https://nolisllc.com/assets/presentations/r-tensorflow-api.pdf),140,FALSE,###  R in Organizations,link,2019-01-21
+ [Empowering a data team with RStudio addins](http://bit.ly/rstudioaddin19),76,FALSE,###  R in Organizations,link,2019-01-21
+ [Data science as a team sport](https://github.com/angelabassa/rstudioconf-2019),81,FALSE,###  R in Organizations,link,2019-01-21
+ [Cultivating creativity in data work](https://www.slideshare.net/mobile/hilaryparker/rstudioconf2019l),104,FALSE,###  R in Organizations,link,2019-01-21
+ [Putting empathy in action: Building a `community of practice' for analytics in a global corporation](https://cerebralmastication.com/prez/rstudio_conf_2019_main.html),169,FALSE,###  R in Organizations,link,2019-01-21
+ [Building an A/B Testing Analytics system with R and Shiny!](https://www.slideshare.net/secret/Ba52FYuH2FoWE),111,FALSE,###  R in Organizations,link,2019-01-21
+ [Teaching data science with puzzles](https://github.com/isteves/ds-puzzles),77,FALSE,###  R in Academia,link,2019-01-21
+ [Introductory statistics with R: Easing the transition to software for beginner students](http://calpoly.edu/~kbodwin/RStudio_2019.html),138,FALSE,###  R in Academia,link,2019-01-21
+ [Teaching R using inclusive pedagogy: Practices and lessons learned from over 700 Carpentries workshops](https://docs.google.com/presentation/d/1yZTOcm0hO3sq8nz24luNoxL2Tk4IWfwoeYSXa09-zB8/edit#slide=id.g4d9835a148_0_218),223,FALSE,###  R in Academia,link,2019-01-21
+ [The next million R users](https://github.com/rstudio/learning-r-survey/blob/master/slides/Next-Million-R-Users.pdf),118,FALSE,###  R in Academia,link,2019-01-21
+ [RStudio Conf 2019 Slides - Karl Broman](https://github.com/kbroman/RStudioConf2019Slides),92,FALSE,###  Resources,link,2019-01-21
  - Contains workshop materials and presentation slides for RStudio Conf,72,FALSE,###  Resources,unid,2019-01-21
  ,2,FALSE,###  Resources,unid,2019-01-21
  ,2,FALSE,###  Resources,unid,2019-01-21
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2019-01-21
**CRAN**,8,FALSE,###  New Packages,unid,2019-01-21
+ [testextra](https://CRAN.R-project.org/package=testextra),59,FALSE,###  New Packages,link,2019-01-21
+ [foto](https://github.com/khufkens/foto),42,FALSE,###  New Packages,link,2019-01-21
+ [ggdark](https://cran.r-project.org/web/packages/ggdark/index.html),69,FALSE,###  New Packages,link,2019-01-21
**GitHub or Bitbucket**,23,FALSE,###  New Packages,unid,2019-01-21
+ [Sydney xaringan theme](https://github.com/garthtarr/sydney_xaringan): A new theme for xaringan,97,FALSE,###  New Packages,link,2019-01-21
"+ [itdepends](https://github.com/jimhester/itdepends): Weigh a package based on it's number of dependencies, time to install and other factors.",143,FALSE,###  New Packages,link,2019-01-21
+ [pkg](https://github.com/r-lib/pkg): previously pkgman,56,FALSE,###  New Packages,link,2019-01-21
+ [https://github.com/samhforbes/PupillometryR](https://github.com/samhforbes/PupillometryR) An R package for preparing and analysing pupillometry data,151,FALSE,###  New Packages,link,2019-01-21
+ [future.apply](https://cran.r-project.org/package=future.apply) 1.1.0 - Apply Function to Elements in Parallel using Futures,126,FALSE,### Updated Packages,link,2019-01-21
+ [forecast](https://cran.r-project.org/web/packages/forecast/index.html),73,FALSE,### Updated Packages,link,2019-01-21
+ [openssl](https://cran.r-project.org/web/packages/openssl/index.html),71,FALSE,### Updated Packages,link,2019-01-21
+ [diffobj](https://github.com/brodieG/diffobj),47,FALSE,### Updated Packages,link,2019-01-21
+ [memor](https://cran.r-project.org/web/packages/memor/index.html),67,FALSE,### Updated Packages,link,2019-01-21
+ [kableExtra](https://cran.r-project.org/web/packages/kableExtra/index.html),77,FALSE,### Updated Packages,link,2019-01-21
+ [pdftools](https://cran.r-project.org/web/packages/pdfrools/index.html),73,FALSE,### Updated Packages,link,2019-01-21
+ [particles](https://cran.r-project.org/web/packages/particles/index.html),75,FALSE,### Updated Packages,link,2019-01-21
+ [rcrossref](https://cran.r-project.org/web/packages/rcrossref/index.html),75,FALSE,### Updated Packages,link,2019-01-21
+ [colorspace](https://cran.r-project.org/web/packages/colorspace/index.html),77,FALSE,### Updated Packages,link,2019-01-21
+ [data.table](https://cran.r-project.org/web/packages/data.table/index.html),77,FALSE,### Updated Packages,link,2019-01-21
+ [babynames](https://cran.r-project.org/web/packages/babynames/index.html),75,FALSE,### Updated Packages,link,2019-01-21
"+ [it’s not the maths, it’s the code - how testing has changed my workflow](http://cantabile.rbind.io/posts/2019-01-05-its-not-not-the-math-its-the-code/)",154,FALSE,###  Tutorials,link,2019-01-21
"+ [Walkthrough on how to query and visualise OpenStreetMap data on interactive historical maps using osmdata, tidyverse packages and Leaflet.](https://mhermans.net/post/mapping-leuvense-gangen/)",194,FALSE,###  Tutorials,link,2019-01-21
+ [Which planet is closest to Earth?](https://flother.is/2019/which-planet-is-closest-to-earth/),96,FALSE,###  Tutorials,link,2019-01-21
+ [Create R Markdown reports and presentations even better with these 3 practical tips](https://jozefhajnala.gitlab.io/r/r909-rmarkdown-tips/),142,FALSE,###  Tutorials,link,2019-01-21
+ [Going Off the Map: Exploring purrr's Other Functions](https://hookedondata.org/going-off-the-map/),101,FALSE,###  Tutorials,link,2019-01-21
+ [Box plots: a case study in debugging and perseverance](https://github.com/karawoo/2019-01-17-rstudioconf/blob/master/woo_rstudioconf_2019.pdf),145,FALSE,###  Tutorials,link,2019-01-21
+ [Working with Categorical Data in R without Losing your Mind](http://www.amelia.mn/WranglingCats.pdf),103,FALSE,###  Tutorials,link,2019-01-21
+ [Effective use of Shiny modules](https://rpodcast.github.io/rsconf-2019/#1),77,FALSE,###  Tutorials,link,2019-01-21
"<!--<div class=""post-more-begi",30,FALSE,###  Tutorials,unid,2019-01-21
"n""></div><div class=""post-more-end""></div>-->",45,FALSE,###  Tutorials,unid,2019-01-21
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2019-01-21
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2019-01-21
+ [satRday Paris - 23rd February](https://paris2019.satrdays.org/),66,FALSE,###  Upcoming Events in 3 Months,link,2019-01-21
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2019-01-21
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2019-01-21
+ [Boston UseR Meetup](https://www.meetup.com/Boston-useR/events/257897151/),76,FALSE,###  Upcoming Events in 3 Months,link,2019-01-21
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2019-01-21
+ [MetaLab - Stanford University](https://docs.google.com/document/d/1jlYl13DgiSVF4E3LyQ-m7fHEV2s8elMnGojbXsRSsV8/edit),119,FALSE,### Jobs,link,2019-01-21
+ [Announcing the 1st Shiny Contest](https://blog.rstudio.com/2019/01/07/first-shiny-contest/),94,FALSE,###  Call for Participation,link,2019-01-21
