value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2017-12-04
"title: R Weekly 2017-49 Census, Africa, dplyr, styler",53,FALSE,NA,NA,unid,2017-12-04
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2017-12-04
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,NA,unid,2017-12-04
---,3,FALSE,NA,NA,unid,2017-12-04
+ [Combining Australian Census data with the Same Sex Marriage Postal Survey in R](https://medium.com/@miles.mcbain/combining-australian-census-data-with-the-same-sex-marriage-postal-survey-in-r-39d9b2082249),208,FALSE,NA,###  Highlight,link,2017-12-04
+ [R in Africa](http://forwards.github.io/blog/2017/12/01/r-in-africa/),71,FALSE,NA,###  Highlight,link,2017-12-04
+ [A domain specific language for efficient data reformation in R.](http://rpubs.com/hadley/dplyr-design) - dplyr design notes,126,FALSE,NA,###  Highlight,link,2017-12-04
+ [styler](http://styler.r-lib.org/) - non-invasive pretty-printing of R source code,84,FALSE,NA,###  Highlight,link,2017-12-04
+ [A reactive build system](https://docs.google.com/document/d/1avYAqjTS7zSZn7JAAOZhFPkhkPvYwaPVrSpo31Cu0Yc/edit#) - lazyr design doc,133,FALSE,NA,### Insights,link,2017-12-04
+ [A domain specific language for efficient data reformation in R.](http://rpubs.com/hadley/dplyr-design) - dplyr design,120,FALSE,NA,### Insights,link,2017-12-04
+ [What are your favorite Rstudio addins?](https://community.rstudio.com/t/what-are-your-favorite-rstudio-addins/1771/4),120,FALSE,NA,### Insights,link,2017-12-04
+ [Some new time series packages](https://robjhyndman.com/hyndsight/tspackages/),80,FALSE,NA,### Insights,link,2017-12-04
+ [rOpenSci Analysis Best Practice Guidelines](https://docs.google.com/document/d/1OYcWJUk-MiM2C1TIHB1Rn6rXoF5fHwRX-7_C12Blx8g/edit#heading=h.dyoxrtoo15mm),155,FALSE,NA,### Insights,link,2017-12-04
+ [R in Africa](http://forwards.github.io/blog/2017/12/01/r-in-africa/),71,FALSE,NA,### Insights,link,2017-12-04
![R in Africa](https://forwards.github.io/images/blog/r-in-africa/carpentries.jpg),82,FALSE,NA,### Insights,image,2017-12-04
+ [A two-stage workflow for data science projects](https://edwinth.github.io/blog/workflow/),92,FALSE,NA,### Insights,link,2017-12-04
+ [Enhancing Reproducibility and Collaboration via Management of R Package Cohorts](https://www.jstatsoft.org/article/view/v082i01),131,FALSE,NA,### Insights,link,2017-12-04
+ [#11: (Much) Faster Package (Re-)Installation via Caching](http://dirk.eddelbuettel.com/blog/2017/11/27#011_faster_package_installation_one),142,FALSE,NA,### Insights,link,2017-12-04
+ [Combining Australian Census data with the Same Sex Marriage Postal Survey in R](https://medium.com/@miles.mcbain/combining-australian-census-data-with-the-same-sex-marriage-postal-survey-in-r-39d9b2082249),208,FALSE,NA,### R in the Real World,link,2017-12-04
![Combining Australian Census data with the Same Sex Marriage Postal Survey in R](https://cdn-images-1.medium.com/max/2000/1*vw9wSTKIBLwxM_krTP77XA.png),152,FALSE,NA,### R in the Real World,image,2017-12-04
+ [Secret Santa is a graph traversal problem](https://tjmahr.github.io/secret-santa-graph-traversal/),101,FALSE,NA,### R in the Real World,link,2017-12-04
+ [Our Blue Planet](http://hazelkavili.me/blog/our-blue-planet/),64,FALSE,NA,### R in the Real World,link,2017-12-04
+ [Any Joke's left in Belgium?](https://suzanbaert.netlify.com/2017/12/any-joke-s-left-in-belgium/),99,FALSE,NA,### R in the Real World,link,2017-12-04
+ [Hosting RStudio Server on Azure](http://blog.jumpingrivers.com/posts/2017/rstudio_azure_cloud_1/),100,FALSE,NA,### R in the Real World,link,2017-12-04
+ [Gender Diversity Analysis of Data Science Industry using Kaggle Survey Dataset in R](https://datascienceplus.com/gender-diversity-analysis-of-data-science-industry-using-kaggle-survey-dataset-in-r/),201,FALSE,NA,### R in the Real World,link,2017-12-04
+ [Phillips curve in the United States](http://lukaspuettmann.com/2017/11/19/phillips-curve-gagnon/),100,FALSE,NA,### R in the Real World,link,2017-12-04
"+ [Sentiment Analysis of ""A Christmas Carol""](https://rud.is/b/2017/11/29/sentiment-analysis-of-a-christmas-carol/)",115,FALSE,NA,### R in the Real World,link,2017-12-04
"![Sentiment Analysis of ""A Christmas Carol""](https://i1.wp.com/rud.is/b/wp-content/uploads/2017/11/plot_zoom_png-3-1.png?resize=780%2C233&ssl=1)",144,FALSE,NA,### R in the Real World,image,2017-12-04
+ [Rcpp now used by 1250 CRAN packages](http://dirk.eddelbuettel.com/blog/2017/11/28#rcpp_1250_packages),104,FALSE,NA,### R in the Real World,link,2017-12-04
+ [Analysing iOS App Store iTunes Reviews in R](https://datascienceplus.com/analysing-ios-app-store-itunes-reviews-in-r/),121,FALSE,NA,### R in the Real World,link,2017-12-04
+ [Visualising SSH attacks with R](https://www.enchufa2.es/archives/visualising-ssh-attacks-with-r.html),104,FALSE,NA,### R in the Real World,link,2017-12-04
+ [Using ANN To Predict Euthanasia in  Louisville Metro Animal Services Animal (LMAS) Intake](https://ehbick01.github.io/2017/12/03/using-ann-to-predict-euthanasia-in-lmas-intake/),180,FALSE,NA,### R in the Real World,link,2017-12-04
+ [Website of R Foundation taskforce on women and other under-represented groups](https://forwards.github.io/),110,FALSE,NA,###  R in Organizations,link,2017-12-04
+ [Announcing a New rOpenSci Software Review Collaboration](https://ropensci.org/blog/2017/11/29/review-collaboration-mee/),123,FALSE,NA,###  R in Organizations,link,2017-12-04
"+ [R/Finance 2018, Chicago June 1-2](http://blog.revolutionanalytics.com/2017/11/rfinance-2018.html)",100,FALSE,NA,###  R in Organizations,link,2017-12-04
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2017-12-04
+ [voteogram](https://rud.is/b/2017/11/27/voteogram-is-now-on-cran/) - U.S. House and Senate Voting Cartogram Generators,120,FALSE,NA,###  New Packages,link,2017-12-04
![voteogram](https://i1.wp.com/rud.is/b/wp-content/uploads/2017/11/Plot_Zoom.png?zoom=2.200000047683716&resize=378%2C215&ssl=1),127,FALSE,NA,###  New Packages,image,2017-12-04
+ [whereport](https://github.com/gvdr/whereport) - Retrieve geographical information for airports using IATA codes,114,FALSE,NA,###  New Packages,link,2017-12-04
+ [dbplot](https://github.com/edgararuiz/dbplot) - Simplifies plotting of database and sparklyr data,100,FALSE,NA,###  New Packages,link,2017-12-04
+ [Rokemon](https://github.com/schochastics/Rokemon) - Pokemon themed R package,79,FALSE,NA,###  New Packages,link,2017-12-04
+ [NLMR](https://github.com/marcosci/NLMR) - Simulate neutral landscape models with R,85,FALSE,NA,###  New Packages,link,2017-12-04
