value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2019-12-23
"title: R Weekly 2019-51 R-hub, reticulate",41,FALSE,NA,NA,unid,2019-12-23
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2019-12-23
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,NA,unid,2019-12-23
---,3,FALSE,NA,NA,unid,2019-12-23
+ [R-hub usage in a few figures](https://blog.r-hub.io/2019/12/19/r-hub-usage/),79,FALSE,NA,###  Highlight,link,2019-12-23
+ [reticulate 1.14](https://blog.rstudio.com/2019/12/20/reticulate-1-14/) - a comprehensive set of tools for interoperability between Python and R,146,FALSE,NA,###  Highlight,link,2019-12-23
+ [R vs. Python: What's the best language for Data Science?](https://blog.rstudio.com/2019/12/17/r-vs-python-what-s-the-best-for-language-for-data-science/),156,FALSE,NA,### Insights,link,2019-12-23
+ [Thanks for Reviewing Bug Reports](https://developer.r-project.org/Blog/public/2019/12/16/thanks-for-reviewing-bug-reports/),126,FALSE,NA,### Insights,link,2019-12-23
![Thanks for Reviewing Bug Reports](https://raw.githubusercontent.com/rweekly/image/master/2019/bug-report-cran.png),116,FALSE,NA,### Insights,image,2019-12-23
+ [R-hub usage in a few figures](https://blog.r-hub.io/2019/12/19/r-hub-usage/),79,FALSE,NA,### Insights,link,2019-12-23
![R-hub usage in a few figures](https://raw.githubusercontent.com/rweekly/image/master/2019/rhub-week.png),106,FALSE,NA,### Insights,image,2019-12-23
+ [Gabriela de Queiroz steps down from the R-Ladies Global Leadership Team](https://blog.rladies.org/post/gdq-departure/),121,FALSE,NA,### Insights,link,2019-12-23
+ [Most Recurring Word on each Country's Wikipedia Page](http://felixluginbuhl.com/leaflet-map/),96,FALSE,NA,### R in the Real World,link,2019-12-23
+ [Exploring Eu Wide Data on New Car Registrations and Co2 Efficiency](https://skranz.github.io//r/2019/12/17/EU_Cars_CO2.html),127,FALSE,NA,### R in the Real World,link,2019-12-23
+ [Collecting and Analyzing Twitter Data Using R](https://www.mzes.uni-mannheim.de/socialsciencedatalab/article/collecting-and-analyzing-twitter-using-r.knit/),159,FALSE,NA,### R in the Real World,link,2019-12-23
+ [Christmas Gifting with R](https://myfanwy.github.io/Blog/2019/12/17/Christmas-Gifting-With-R.html),101,FALSE,NA,### R in the Real World,link,2019-12-23
+ [Are We in Kansas Anymore? Judging the State of Hollywood Film with Data from Wikipedia](https://datadiarist.github.io/post/are-we-in-kansas-anymore/),152,FALSE,NA,### R in the Real World,link,2019-12-23
+ [Print Beautiful City Street Maps with R](https://taraskaduk.com/2019/12/20/print-maps/),90,FALSE,NA,### R in the Real World,link,2019-12-23
![Most Recurring Word on each Country's Wikipedia Page](https://raw.githubusercontent.com/rweekly/image/master/2019/print-maps.png),131,FALSE,NA,### R in the Real World,image,2019-12-23
"<!-- + [MERRY CRISPMAS - a festive, data-driven short story](https://merry-crispmas.netlify.com/) -->",101,FALSE,NA,### R in the Real World,unid,2019-12-23
+ [NHS-R Community Conference II](https://nhsrcommunity.com/blog/nhs-r-community-conference-ii/),96,FALSE,NA,###  R in Organizations,link,2019-12-23
"+ [2 Months in 2 Minutes - rOpenSci News, December 2019](https://ropensci.org/blog/2019/12/20/news-dec2019/)",108,FALSE,NA,###  R in Organizations,link,2019-12-23
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2019-12-23
**CRAN**,8,FALSE,NA,###  New Packages,unid,2019-12-23
"+ [November 2019: ""Top 40"" New R Packages](https://rviews.rstudio.com/2019/12/20/november-2019-top-40-new-r-packages/)",118,FALSE,NA,###  New Packages,link,2019-12-23
+ [hardhat 0.1.0](https://www.tidyverse.org/blog/2019/12/hardhat-0-1-0/),72,FALSE,NA,###  New Packages,link,2019-12-23
**GitHub or Bitbucket**,23,FALSE,NA,###  New Packages,unid,2019-12-23
+ [{claremontrun 0.1.0}: Data package that provides data from the Claremont Run project. This project collects data on Chris Claremont’s iconic run on Uncanny X-Men.](https://github.com/malcolmbarrett/claremontrun),214,FALSE,NA,###  New Packages,link,2019-12-23
+ [BH 1.72.0-2](http://dirk.eddelbuettel.com/blog/2019/12/17#bh_1.72.0-2),73,FALSE,NA,### Updated Packages,link,2019-12-23
+ [Paletteer 1.0.0](https://www.hvitfeldt.me/blog/paletteer-version-1-0-0/),75,FALSE,NA,### Updated Packages,link,2019-12-23
![Paletteer 1.0.0](https://raw.githubusercontent.com/rweekly/image/master/2019/prismatic1.png),94,FALSE,NA,### Updated Packages,image,2019-12-23
+ [RSAGA 1.0.0](https://www.r-spatial.org//r/2019/12/20/RSAGA-1.0.0.html),73,FALSE,NA,### Updated Packages,link,2019-12-23
+ [reticulate 1.14](https://blog.rstudio.com/2019/12/20/reticulate-1-14/),73,FALSE,NA,### Updated Packages,link,2019-12-23
+ [Intro to {nflscrapR} in the Tidyverse (Live Coding Screencast!)](https://www.youtube.com/watch?v=30RerZLFgUQ),112,FALSE,NA,###  Videos and Podcasts,link,2019-12-23
+ [Letter To A Young Maintainer - Hadley Wickham (@Monktoberfest)](https://www.youtube.com/watch?v=1K7u5hkciLI&feature=emb_logo),128,FALSE,NA,###  Videos and Podcasts,link,2019-12-23
"+ [(Japanese) Exporting R graphs and tables to PowerPoint, Excel, and Word](http://kato-kohaku-0.hatenablog.com/entry/2019/12/19/222429)",136,FALSE,NA,### R Internationally,link,2019-12-23
+ [(Japanese) Using R and 3D printers to create a scaled model of Mount Yatsugatake](https://blog.hoxo-m.com/entry/2019/12/19/080000),133,FALSE,NA,### R Internationally,link,2019-12-23
