value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2020-01-20
"title: R Weekly 2020-03, Rprofile, Feller's coin",48,FALSE,NA,NA,unid,2020-01-20
description: Weekly News in the R Community,43,FALSE,NA,NA,unid,2020-01-20
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,NA,unid,2020-01-20
---,3,FALSE,NA,NA,unid,2020-01-20
Release Date: 2020-01-20,24,FALSE,NA,NA,unid,2020-01-20
"This week’s release was curated by [Jon Calder](https://twitter.com/jonmcalder), with help from the R Weekly team members and contributors.",139,FALSE,NA,NA,unid,2020-01-20
+ [Customising your Rprofile](https://www.jumpingrivers.com/blog/customising-your-rprofile/),92,FALSE,NA,###  Highlights,link,2020-01-20
+ [Feller's coin tossing puzzle: tidy simulation in R](http://varianceexplained.org/r/feller-coins/),100,FALSE,NA,###  Highlights,link,2020-01-20
+ [Debugging and Fixing CRAN's 'Additional Checks' errors ](https://reside-ic.github.io/blog/debugging-and-fixing-crans-additional-checks-errors/),146,FALSE,NA,### Insights,link,2020-01-20
+ [A Journey into a Team's Workflows](https://www.onceupondata.com/2020/01/18/data-projects-workflows/),103,FALSE,NA,### Insights,link,2020-01-20
+ [Mapping World Languages' Difficulty Relative to English](https://educators-r-learners.netlify.com/post/mapping-language-difficulty-relative-to-english/),155,FALSE,NA,### R in the Real World,link,2020-01-20
![Mapping World Languages' Difficulty Relative to English](https://raw.githubusercontent.com/rweekly/image/master/2020-01-20/world_difficulty.png),146,FALSE,NA,### R in the Real World,image,2020-01-20
+ [Record Dec temperature and snow in Scotland](https://scottishsnow.wordpress.com/2020/01/13/record-dec-temperature-and-snow-in-scotland/),139,FALSE,NA,### R in the Real World,link,2020-01-20
+ [On Cochran Theorem (and Orthogonal Projections)](https://freakonometrics.hypotheses.org/59040),97,FALSE,NA,###  R in Academia,link,2020-01-20
+ [On the conjugate function](https://freakonometrics.hypotheses.org/58979),75,FALSE,NA,###  R in Academia,link,2020-01-20
