value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2019-10-21
"title: R Weekly 2019-42 {golem} & TidyTuesday, R Package, Shiny & Plumber",73,FALSE,NA,NA,unid,2019-10-21
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2019-10-21
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,NA,unid,2019-10-21
---,3,FALSE,NA,NA,unid,2019-10-21
Release Date: 2019-10-21,24,FALSE,NA,NA,unid,2019-10-21
"This week's release was curated by [Colin Fay](https://twitter.com/_ColinFay), with help from the RWeekly team members and contributors.",136,FALSE,NA,NA,unid,2019-10-21
"+ [A golem App for #TidyTuesday, 2019-10-15](https://github.com/ColinFay/tidytuesday201942)",91,FALSE,NA,###  Highlight,link,2019-10-21
+ [My First R Package (Part 1)](https://qualityandinnovation.com/2019/10/13/my-first-r-package-part-1/),103,FALSE,NA,###  Highlight,link,2019-10-21
+ [Productionizing Shiny and Plumber with Pins](https://rviews.rstudio.com/2019/10/17/deploying-data-with-pins/),112,FALSE,NA,###  Highlight,link,2019-10-21
+ [My First R Package (Part 1)](https://qualityandinnovation.com/2019/10/13/my-first-r-package-part-1/),103,FALSE,NA,### Insights,link,2019-10-21
"+ [2 Months in 2 Minutes - rOpenSci News, October 2019](https://ropensci.org/blog/2019/10/17/news-oct2019/)",107,FALSE,NA,### Insights,link,2019-10-21
+ [Easy introduction to Offensive Programming](https://neonira.github.io/zop2),78,FALSE,NA,### Insights,link,2019-10-21
"+ [Strange Attractors: an R experiment about maths, recursivity and creative coding](https://codingclubuc3m.rbind.io/post/2019-10-15/)",134,FALSE,NA,### Insights,link,2019-10-21
![](https://raw.githubusercontent.com/rweekly/image/master/2019-42/attractor.png),81,FALSE,NA,### Insights,image,2019-10-21
+ [What are Your Use Cases for rOpenSci Tools and Resources?](https://ropensci.org/blog/2019/10/15/use-cases/),110,FALSE,NA,### Insights,link,2019-10-21
+ [Where are we going? A look at the U.S. Men's National Soccer Team](https://austinwehrwein.com/post/usmnt/),109,FALSE,NA,### R in the Real World,link,2019-10-21
+ [Productionizing Shiny and Plumber with Pins](https://rviews.rstudio.com/2019/10/17/deploying-data-with-pins/),112,FALSE,NA,### R in the Real World,link,2019-10-21
+ [Private Security and the Pareto Principle](https://datawookie.netlify.com/blog/2019/10/private-security-and-the-pareto-principle/),133,FALSE,NA,### R in the Real World,link,2019-10-21
+ [Finding free science books from Springer](http://blog.ephorie.de/finding-free-science-books-from-springer),109,FALSE,NA,### R in the Real World,link,2019-10-21
"+ [locus-pocus: A small shiny app that lets you visualise your area in 3 dimensions (webgl, VR, AR)](https://locus-pocus.io/)",125,FALSE,NA,###  Resources,link,2019-10-21
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2019-10-21
**CRAN**,8,FALSE,NA,###  New Packages,unid,2019-10-21
+ [Introducing ymlthis: a toolkit for working with YAML](https://malco.io/2019/10/10/introducing-ymlthis/),106,FALSE,NA,###  New Packages,link,2019-10-21
+ [{orderly 1.0.1}: A lightweight but powerful reproducible reporting framework](https://reside-ic.github.io/blog/orderly-1.0.1-released-to-cran/),146,FALSE,NA,###  New Packages,link,2019-10-21
+ [bigparallelr: Easy Parallel Tools](https://cran.r-project.org/web/packages/bigparallelr/index.html),102,FALSE,NA,###  New Packages,link,2019-10-21
+ [govdown: GOV.UK Style Templates for R Markdown](https://cran.r-project.org/web/packages/govdown/index.html),110,FALSE,NA,###  New Packages,link,2019-10-21
+ [miniparquet: Read Parquet Files](https://cran.r-project.org/web/packages/miniparquet/index.html),99,FALSE,NA,###  New Packages,link,2019-10-21
**GitHub or Bitbucket**,23,FALSE,NA,###  New Packages,unid,2019-10-21
"+ [A golem App for #TidyTuesday, 2019-10-15](https://github.com/ColinFay/tidytuesday201942)",91,FALSE,NA,###  New Packages,link,2019-10-21
+ [{shiny 1.4.0}](https://blog.rstudio.com/2019/10/15/shiny-1-4-0/),67,FALSE,NA,### Updated Packages,link,2019-10-21
+ [{covr 3.3.2}](https://cran.r-project.org/package=covr),57,FALSE,NA,### Updated Packages,link,2019-10-21
+ [89 - Everyone Has a Life](http://nssdeviations.com/89-everyone-has-a-life),77,FALSE,NA,###  Videos and Podcasts,link,2019-10-21
+ [Vignette: Google Trends with the gtrendsR package](https://martinctc.github.io/blog/vignette-google-trends-with-gtrendsr/),125,FALSE,NA,###  Tutorials,link,2019-10-21
+ [Formatted spreadsheets in R](https://luisdva.github.io/rstats/annotate-mf/),78,FALSE,NA,###  Tutorials,link,2019-10-21
![](https://raw.githubusercontent.com/rweekly/image/master/2019-42/dogtest.png),79,FALSE,NA,###  Tutorials,image,2019-10-21
+ [Map coloring: the color scale styles available in the tmap package](https://geocompr.github.io/post/2019/tmap-color-scales/),127,FALSE,NA,###  Tutorials,link,2019-10-21
![](https://raw.githubusercontent.com/rweekly/image/master/2019-42/map.png),75,FALSE,NA,###  Tutorials,image,2019-10-21
+ [xaringan Tip: Add A Logo to All of Your Slides](https://www.garrickadenbuie.com/blog/xaringan-tip-logo-all-slides/),118,FALSE,NA,###  Tutorials,link,2019-10-21
+ [Settlers of Catan in R](https://www.therplayground.com/post/settlers-of-catan-in-r),86,FALSE,NA,###  Tutorials,link,2019-10-21
