value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2017-12-25
"title: R Weekly 2017-52 Christmas, 🎄, Review",44,FALSE,NA,NA,unid,2017-12-25
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2017-12-25
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,NA,unid,2017-12-25
---,3,FALSE,NA,NA,unid,2017-12-25
+ [2017 - A 🐦❤️ year in review](https://maraaverick.rbind.io/2017/12/2017-a-year-in-review/),92,FALSE,NA,###  Highlight,link,2017-12-25
+ [Where have you been? Getting my Github activity](http://www.masalmon.eu/2017/12/21/wherehaveyoubeen/),104,FALSE,NA,###  Highlight,link,2017-12-25
+ [Teaching the tidyverse to beginners](http://www.brodrigues.co/blog/2017-12-17-teaching_tidyverse/),101,FALSE,NA,###  Highlight,link,2017-12-25
+ [Brazil R Day](http://rday.leg.ufpr.br/),42,FALSE,NA,###  Highlight,link,2017-12-25
+ [Blue Christmas: A data-driven search for the most depressing Christmas song](https://caitlinhudon.com/2017/12/22/blue-christmas/) 🎄,134,FALSE,NA,### R in the Real World,link,2017-12-25
+ [How Jolly are Christmas Songs Actually? ](https://stefanmusch.netlify.com/2017/12/how-jolly-are-christmas-songs-actually/) 🎄,127,FALSE,NA,### R in the Real World,link,2017-12-25
+ [Data Wonderland: Christmas songs from the viewpoint of a data scientist](https://blog.eoda.de/2017/12/19/data-wonderland-christmas-songs-from-the-viewpoint-of-a-data-scientist/) 🎄,182,FALSE,NA,### R in the Real World,link,2017-12-25
+ [chRistmas tRees](http://smarterpoland.pl/index.php/2017/12/christmas-trees/) 🎄,81,FALSE,NA,### R in the Real World,link,2017-12-25
+ [All I want for Christmas is…-a text analysis](http://rpubs.com/nicgiso/344050) 🎄,83,FALSE,NA,### R in the Real World,link,2017-12-25
+ [ASA Police Data Challenge student visualization contest winners](http://blog.revolutionanalytics.com/2017/12/police-data-challenge.html),139,FALSE,NA,### R in the Real World,link,2017-12-25
![ASA Police Data Challenge student visualization contest winners](https://revolution-computing.typepad.com/.a/6a010534b1db25970b01b7c93c52ab970b-800wi),152,FALSE,NA,### R in the Real World,image,2017-12-25
+ [Metallica Concerts with the Tidyverse](http://kgilds.rbind.io/2017/11/19/metallica-concerts-with-the-tidyverse/),115,FALSE,NA,### R in the Real World,link,2017-12-25
+ [Wars Vs Star Trek Word Battle](https://kkulma.github.io/2017-12-16-star-wars-vs-star-trek-word-battle/),106,FALSE,NA,### R in the Real World,link,2017-12-25
+ [Stylistic variation in the @realDonaldTrump Twitter account and the stylistic typicality of the Pled Tweet](http://rpubs.com/jwgrieve/340342),144,FALSE,NA,### R in the Real World,link,2017-12-25
+ [Possum magic: mapping an Australian children's book](http://www.masalmon.eu/2017/12/16/possummagic/),103,FALSE,NA,### R in the Real World,link,2017-12-25
+ [E is for Elephant (The `ebayr` Package)](http://giorasimchoni.com/2017/12/19/2017-12-19-e-is-for-elephant-the-ebayr-package/),128,FALSE,NA,### R in the Real World,link,2017-12-25
+ [Surprising stories hide in seemingly mundane data](https://thinkr.biz/2017/12/20/geospatial/),96,FALSE,NA,### R in the Real World,link,2017-12-25
+ [Mining Game of Thrones Scripts with R](https://www.gokhanciflikli.com/post/game-of-thrones/),95,FALSE,NA,### R in the Real World,link,2017-12-25
![Mining Game of Thrones Scripts with R](https://image.ibb.co/fWZSx6/westeros.png),82,FALSE,NA,### R in the Real World,image,2017-12-25
"+ [mqtt Development Log : On DSLs, Rcpp Modules and Custom Formula Functions](https://rud.is/b/2017/12/17/mqtt-development-log-on-dsls-rcpp-modules-and-custom-formula-functions/)",178,FALSE,NA,### R in the Real World,link,2017-12-25
+ [Conference Cost](http://blog.jumpingrivers.com/posts/2017/conference_cost_2017/),83,FALSE,NA,### R in the Real World,link,2017-12-25
![Conference Cost](https://raw.githubusercontent.com/rweekly/image/master/2017-03/conf-cost-1.png),98,FALSE,NA,### R in the Real World,image,2017-12-25
+ [`inegiR` – an R package for Mexican official statistics](https://www.r-bloggers.com/inegir-an-r-package-for-mexican-official-statistics/),140,FALSE,NA,### R in the Real World,link,2017-12-25
+ [Where have you been? Getting my Github activity](http://www.masalmon.eu/2017/12/21/wherehaveyoubeen/),104,FALSE,NA,### R in the Real World,link,2017-12-25
"+ [Analysing comments to ""Star Wars: The Last Jedi"" - part 2](https://johannesfriedrich.github.io/2017-12-21-SWU-Analysis-wordcloud/)",133,FALSE,NA,### R in the Real World,link,2017-12-25
+ [Bilingual Towns](https://suzanbaert.netlify.com/2017/12/bilingualtowns/),75,FALSE,NA,### R in the Real World,link,2017-12-25
+ [Data Analysis and Engagement - Does Caring About the Analysis Matter?](https://simplystatistics.org/2017/12/18/data-analysis-and-engagement-does-caring-matter/),163,FALSE,NA,### Insights,link,2017-12-25
+ [2017 - A 🐦❤️ year in review](https://maraaverick.rbind.io/2017/12/2017-a-year-in-review/),92,FALSE,NA,### Insights,link,2017-12-25
+ [Looking Back on 2017](https://www.data-imaginist.com/2017/looking-back-on-2017/),83,FALSE,NA,### Insights,link,2017-12-25
![Looking Back on 2017](https://www.data-imaginist.com/assets/images/unfold02.png),82,FALSE,NA,### Insights,image,2017-12-25
"+ [Thoughts on David Donoho's ""Fifty Years of Data Science""](https://simplystatistics.org/2017/12/20/thoughts-on-david-donoho-s-fifty-years-of-data-science/)",157,FALSE,NA,### Insights,link,2017-12-25
+ [A tour of the data.table package by creator Matt Dowle](http://blog.revolutionanalytics.com/2017/12/data-table-video.html),125,FALSE,NA,### Insights,link,2017-12-25
+ [2018 R Consortium Silver member representatives for Board and ISC](https://www.r-consortium.org/announcement/2017/12/22/2018-r-consortium-silver-member-representatives-board-isc),181,FALSE,NA,### Insights,link,2017-12-25
+ [#14: Finding Binary .deb Files for CRAN Packages](http://dirk.eddelbuettel.com/blog/2017/12/22#014_finding_binary_deb_packages),130,FALSE,NA,### Insights,link,2017-12-25
"+ [Open Science, `skimr`and Me](http://elinwaring.org/index.php/17-open-science-skimr-and-me)",93,FALSE,NA,### Insights,link,2017-12-25
"+ [On moving the box, not the whiskers](http://rex-analytics.com/moving-box-not-whiskers/)",90,FALSE,NA,### Insights,link,2017-12-25
"+ [eRum 2018 to be held in Budapest, May 14-18](http://blog.revolutionanalytics.com/2017/12/erum-2018.html)",107,FALSE,NA,###  R in Organizations,link,2017-12-25
+ [Recap of the uRos2017 conference](https://www.r-consortium.org/uncategorized/2017/12/20/recap-uros2017-conference),117,FALSE,NA,###  R in Organizations,link,2017-12-25
+ [A Data Science Lab for R](https://rviews.rstudio.com/2017/12/20/rstudio-server-quick-start/),95,FALSE,NA,###  R in Organizations,link,2017-12-25
"+ [9th MilanoR Meeting - Dataviz with R, Photos and presentations](http://www.milanor.net/blog/9th-milanor-dataviz-presentations-photos/)",137,FALSE,NA,###  R in Organizations,link,2017-12-25
"+ [Creating 2016 population weights created for the Cards Against Humanities's Pulse of the Nation Survey. Weights are based on 2016 Census estimates for Age, Race, and Gender](https://github.com/Adamishere/CAH_Weighting)",221,FALSE,NA,###  R in Academia,link,2017-12-25
+ [Teaching the tidyverse to beginners](http://www.brodrigues.co/blog/2017-12-17-teaching_tidyverse/),101,FALSE,NA,###  R in Academia,link,2017-12-25
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2017-12-25
"+ [swatches](https://rud.is/b/2017/12/21/new-package-swatches-is-now-on-cran/) - Read, Inspect, and Manipulate Color Swatch Files",129,FALSE,NA,###  New Packages,link,2017-12-25
![swatches](https://raw.githubusercontent.com/hrbrmstr/swatches/9338358fdd8ec1ec4911a319f5eac3456b04244b/img/adobe01.png),121,FALSE,NA,###  New Packages,image,2017-12-25
+ [tfestimators](https://cran.r-project.org/web/packages/tfestimators/index.html) - Interface to 'TensorFlow' Estimators,120,FALSE,NA,###  New Packages,link,2017-12-25
+ [bcmaps](https://cloud.r-project.org/web/packages/bcmaps/index.html) - Map Layers and Spatial Utilities for British Columbia,126,FALSE,NA,###  New Packages,link,2017-12-25
+ [JuniperKernel](https://cloud.r-project.org/web/packages/JuniperKernel/index.html) - Kernel for 'Jupyter',107,FALSE,NA,###  New Packages,link,2017-12-25
+ [SpatialBall](https://cran.r-project.org/web/packages/SpatialBall/index.html) - Spatial NBA Visualization and Analysis,120,FALSE,NA,###  New Packages,link,2017-12-25
+ [jekyllthat](https://github.com/ColinFay/jekyllthat) - RMarkdown to Github Jekyll md,86,FALSE,NA,###  New Packages,link,2017-12-25
+ [Nov 2017: New Package Picks](https://rviews.rstudio.com/2017/12/22/nov-2017-new-package-picks/),98,FALSE,NA,###  New Packages,link,2017-12-25
+ [fitur 0.5.20](https://roh.engineering/post/fitur-0-5-20-release) - Fit Univariate Distributions,98,FALSE,NA,### Package Releases,link,2017-12-25
+ [digest 0.6.13](http://dirk.eddelbuettel.com/blog/2017/12/16#digest_0.6.13) - Hash function summaries for GNU R objects,121,FALSE,NA,### Package Releases,link,2017-12-25
+ [drat 0.1.4](http://dirk.eddelbuettel.com/blog/2017/12/16#drat_0.1.4) - Drat R Archive Template,97,FALSE,NA,### Package Releases,link,2017-12-25
"+ [Brazil R Day](http://rday.leg.ufpr.br/) - National Meeting of R users is an event to congregate users and developers of R in an environment for exchange of experiences, learning",180,FALSE,NA,###  R Internationally,link,2017-12-25
and contacts.,13,FALSE,NA,###  R Internationally,unid,2017-12-25
+ [Material for STA 112FS: Data Science at Duke](http://www2.stat.duke.edu/courses/Fall17/sta112.01/) including [an assignment with fun R packages](http://www2.stat.duke.edu/courses/Fall17/sta112.01/assignment/08-mini-hw.html),226,FALSE,NA,###  Resources,link,2017-12-25
"+ [Docker-based Geospatial toolkit for R, built on versioned Rocker images](https://hub.docker.com/r/rocker/geospatial/)",120,FALSE,NA,###  Resources,link,2017-12-25
+ [Reading and combining many tidy data files in R](http://serialmentor.com/blog/2016/6/13/reading-and-combining-many-tidy-data-files-in-R),139,FALSE,NA,###  Resources,link,2017-12-25
"+ [`fulltext` bookdown (work in progress, feedback welcome)](https://ropensci.github.io/fulltext-book/index.html)",113,FALSE,NA,###  Resources,link,2017-12-25
"+ [`exams`](http://www.r-exams.org/), The open-source package exams for the R system for statistical computing provides a one-for-all approach to automatic exams generation.",173,FALSE,NA,###  Resources,link,2017-12-25
+ [R⁶ Series — Random Sampling From Apache Drill Tables With R & sergeant](https://rud.is/b/2017/12/20/r%e2%81%b6-series-random-sampling-from-apache-drill-tables-with-r-sergeant/),179,FALSE,NA,###  Tutorials,link,2017-12-25
+ [Modifying an R function to iterate (using purrr) and use non-standard evaluation (using rlang)](https://jrosen48.github.io/blog/modifying-an-r-function-to-use-non-standard-evaluation/),187,FALSE,NA,###  Tutorials,link,2017-12-25
+ [Simplify Your Map To Reduce Drawing Time](https://seasmith.github.io/blog/simplify_your_map_to_reduce_drawing_time/),119,FALSE,NA,###  Tutorials,link,2017-12-25
+ [Hypurrr-ameter Grid Search with `purrr` and `future`](https://matthewdharris.com/2017/12/18/hypurrr-ameter-grid-search-with-purrr-and-future/) and corresponding [R scripts and executable binder](https://github.com/mrecos/hypurrr-ameters),240,FALSE,NA,###  Tutorials,link,2017-12-25
+ [Testing for time trend](https://nxskok.github.io/blog/2017/12/16/testing-for-time-trend/),92,FALSE,NA,###  Tutorials,link,2017-12-25
+ [Learn to Write Command Line Utilities in R](http://blog.sellorm.com/2017/12/18/learn-to-write-command-line-utilities-in-r/),126,FALSE,NA,###  Tutorials,link,2017-12-25
+ [Integrating 'pkgdown' with Your Personal Website](http://enpiar.com/2017/12/18/integrating-pkgdown-with-your-personal-website/),130,FALSE,NA,###  Tutorials,link,2017-12-25
+ [Higher-order geometry differences and intersections](http://r-spatial.org/r/2017/12/21/geoms.html),101,FALSE,NA,###  Tutorials,link,2017-12-25
![Higher-order geometry differences and intersections](https://raw.githubusercontent.com/rweekly/image/master/2017-03/geoms2-1.png),131,FALSE,NA,###  Tutorials,image,2017-12-25
+ [How to build a shiny app for sports betting](https://myrplayground.wordpress.com/2017/12/19/how-to-build-a-shiny-app-for-sports-betting-part-3/),147,FALSE,NA,###  Tutorials,link,2017-12-25
+ [How Do Machines Learn?](https://simplystatistics.org/2017/12/19/how-do-machines-learn/),90,FALSE,NA,###  Tutorials,link,2017-12-25
+ [A Crazy Little Thing Called {purrr} - Part 5: code optimization](http://colinfay.me/purrr-code-optim/),105,FALSE,NA,###  Tutorials,link,2017-12-25
+ [More Pipes in R](http://www.win-vector.com/blog/2017/12/more-pipes-in-r/),76,FALSE,NA,###  Tutorials,link,2017-12-25
