value,nchar,section_lookup,section_title,section,type,issue
---,3,FALSE,NA,NA,unid,2018-07-02
"title: R Weekly 2018-27 Future, Function",40,FALSE,NA,NA,unid,2018-07-02
description: Weekly News in the R Community.,44,FALSE,NA,NA,unid,2018-07-02
image: https://rweekly.org/public/facebook.png,46,FALSE,NA,NA,unid,2018-07-02
---,3,FALSE,NA,NA,unid,2018-07-02
+ [future.apply 1.0.0](https://cran.r-project.org/package=future.apply) - Apply Function to Elements in Parallel using Futures (a milestone release),148,FALSE,NA,###  Highlight,link,2018-07-02
+ [The rewrite of the Advanced R functions chapter](https://adv-r.hadley.nz/functions.html),91,FALSE,NA,###  Highlight,link,2018-07-02
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2018-07-02
**CRAN**,8,FALSE,NA,###  New Packages,unid,2018-07-02
+ [cattonum](https://bfgray3.github.io/cattonum-announcement.html) - a tidy one-stop shop for categorical encodings,115,FALSE,NA,###  New Packages,link,2018-07-02
+ [roomba](https://ropensci.org/blog/2018/06/26/roomba/) - A package for tidying nested lists,93,FALSE,NA,###  New Packages,link,2018-07-02
+ [flatxml](https://topics-in-r.blogspot.com/2018/06/new-r-package-flatxml-working-with-xml.html) - Working with XML files as R dataframes,138,FALSE,NA,###  New Packages,link,2018-07-02
+ [Rayshader](http://www.tylermw.com/making-beautiful-maps/) - Draining Lake Mead: Making Beautiful Maps,104,FALSE,NA,###  New Packages,link,2018-07-02
![Rayshader](https://www.tylermw.com/wp-content/uploads/2018/06/allannoweb.jpg),79,FALSE,NA,###  New Packages,image,2018-07-02
**BioC**,8,FALSE,NA,###  New Packages,unid,2018-07-02
**GitHub or Bitbucket**,23,FALSE,NA,###  New Packages,unid,2018-07-02
+ [modelDown](http://smarterpoland.pl/index.php/2018/06/modeldown-a-website-generator-for-your-predictive-models/) - a website generator for your predictive models,163,FALSE,NA,###  New Packages,link,2018-07-02
+ [paletteer](https://github.com/EmilHvitfeldt/paletteer) - Collection of most color palettes in a single R package,115,FALSE,NA,###  New Packages,link,2018-07-02
![paletteer](https://github.com/EmilHvitfeldt/paletteer/raw/master/man/figures/logo.png),88,FALSE,NA,###  New Packages,image,2018-07-02
+ [RSAGA 1.0.0](http://r-spatial.org//r/2018/06/20/RSAGA-1.0.0.html) - an interface between R and the open-source geographic information system SAGA,148,FALSE,NA,### Package Releases,link,2018-07-02
+ [future.apply 1.0.0](https://cran.r-project.org/package=future.apply) - Apply Function to Elements in Parallel using Futures (a milestone release),148,FALSE,NA,### Package Releases,link,2018-07-02
+ [Shiny 1.1.0](https://blog.rstudio.com/2018/06/26/shiny-1-1-0/) - Scaling Shiny with async,92,FALSE,NA,### Package Releases,link,2018-07-02
+ [The Role of Resources in Data Analysis](https://simplystatistics.org/2018/06/18/the-role-of-resources-in-data-analysis/),123,FALSE,NA,### Insights,link,2018-07-02
+ [future.apply - Parallelize Any Base R Apply Function](https://www.jottr.org/2018/06/23/future.apply_1.0.0/),110,FALSE,NA,### Insights,link,2018-07-02
+ [Data Methods Discussion Site](http://fharrell.com/post/disc/),64,FALSE,NA,### Insights,link,2018-07-02
+ [Creativity in Data Analysis](https://simplystatistics.org/2018/06/26/creativity/),84,FALSE,NA,### Insights,link,2018-07-02
"+ [Seriously, Put Your Work Online: A Cautionary Tale](https://jenthompson.me/2018/06/23/work-online-cautionary/)",113,FALSE,NA,### Insights,link,2018-07-02
+ [Demography simulations](http://freerangestats.info/blog/2018/06/26/fertility-rate),85,FALSE,NA,### R in the Real World,link,2018-07-02
+ [How to Map Public Debt Data with ggplot2](https://www.sharpsightlabs.com/blog/map-public-debt-ggplot2/),106,FALSE,NA,### R in the Real World,link,2018-07-02
+ [Mapping the Best States for Business](https://www.sharpsightlabs.com/blog/map-best-states-business/),103,FALSE,NA,### R in the Real World,link,2018-07-02
+ [Cultural Differences in Map Data Visualization](https://simplystatistics.org/2018/06/30/cultural-data-viz/),110,FALSE,NA,### R in the Real World,link,2018-07-02
+ [Deep Learning for Time Series Forecasting: Predicting Sunspot Frequency with Keras](https://tensorflow.rstudio.com/blog/sunspots-lstm.html),142,FALSE,NA,### R in the Real World,link,2018-07-02
![Deep Learning for Time Series Forecasting: Predicting Sunspot Frequency with Keras](https://tensorflow.rstudio.com/blog/images/sunspots/backtested_test.png),158,FALSE,NA,### R in the Real World,image,2018-07-02
+ [Storrrify #satRdayCDF 2018](https://masalmon.eu/2018/06/26/storrrify-satrdaycdf-2018/),89,FALSE,NA,### R in the Real World,link,2018-07-02
+ [Forecasting my weight with R](http://www.brodrigues.co/blog/2018-06-24-fun_ts/),82,FALSE,NA,### R in the Real World,link,2018-07-02
+ [The Financial Times and BBC use R for publication graphics](http://blog.revolutionanalytics.com/2018/06/ft-bbc-uses-r.html),126,FALSE,NA,### R in the Real World,link,2018-07-02
"+ [Global Migration, animated with R](http://blog.revolutionanalytics.com/2018/06/global-migration-animated-with-r.html)",120,FALSE,NA,### R in the Real World,link,2018-07-02
"![Global Migration, animated with R](https://revolution-computing.typepad.com/.a/6a010534b1db25970b022ad39d03c1200b-800wi)",122,FALSE,NA,### R in the Real World,image,2018-07-02
+ [Game of Friendship Paradox](https://freakonometrics.hypotheses.org/53310),76,FALSE,NA,### R in the Real World,link,2018-07-02
+ [(Unit) Testing Shiny apps using testthat](https://blog.daqana.com/en/unit-testing-shiny-apps-using-testthat/),112,FALSE,NA,###  Resources,link,2018-07-02
+ [The rewrite of the Advanced R functions chapter](https://adv-r.hadley.nz/functions.html),91,FALSE,NA,###  Resources,link,2018-07-02
+ [Announcing new software review editors: Anna Krystalli and Lincoln Mullen](https://ropensci.org/blog/2018/06/22/new_editors/),128,FALSE,NA,###  R in Organizations,link,2018-07-02
+ [Beeswarms instead of histograms](https://aghaynes.wordpress.com/2018/06/28/beeswarms-instead-of-histograms/),111,FALSE,NA,###  Tutorials,link,2018-07-02
![Beeswarms instead of histograms](https://aghaynes.files.wordpress.com/2018/06/beeswarm.png),93,FALSE,NA,###  Tutorials,image,2018-07-02
+ [RNN vs. Dense neural networks for time-series](https://www.brucemeng.ca/post/rnn-vs-dense-neural-networks-for-time-series/),126,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Visualizing crochet circles / hexagons Part 2](http://www.data-chips.com/2018/06/13/crocheting-plotting-hexagons-vs-circles/),128,FALSE,NA,###  Tutorials,link,2018-07-02
+ [HTML Widgets for Non-HTML Output Formats](https://yihui.name/en/2018/06/html-widgets-non-html/),98,FALSE,NA,###  Tutorials,link,2018-07-02
+ [On Cache Invalidation](https://yihui.name/en/2018/06/cache-invalidation/),76,FALSE,NA,###  Tutorials,link,2018-07-02
"+ [Ideally, I Hope to Simply Copy and Run Your Example](https://yihui.name/en/2018/06/copy-and-run/)",100,FALSE,NA,###  Tutorials,link,2018-07-02
+ [One Little Thing: knitr::combine_words()](https://yihui.name/en/2018/06/knitr-combine-words/),96,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Code for Workshop: Introduction to Machine Learning with R](https://shirinsplayground.netlify.com/2018/06/intro_to_ml_workshop_heidelberg/),142,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Delayed Future (Slides from eRum 2018)](https://www.jottr.org/2018/06/18/future-erum2018-slides/),100,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Simple Bootstrap and Simulation Approaches to Quantifying Reliability of High-Dimensional Feature Selection](http://fharrell.com/talk/jsm2018/),146,FALSE,NA,###  Tutorials,link,2018-07-02
+ [reprex-cellence 👑](https://maraaverick.rbind.io/2018/06/reprexcellence/),75,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Intel MKL in Debian / Ubuntu follow-up](http://dirk.eddelbuettel.com/blog/2018/06/24#019_mkl_soon_in_debian),111,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Re-referencing factor levels to estimate standard errors when there is interaction turns out to be a really simple solution](https://www.rdatagen.net/post/re-referencing-to-estimate-effects-when-there-is-interaction/),220,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Text-to-speech with R](https://shirinsplayground.netlify.com/2018/06/text_to_speech_r/),90,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Data wrangling operations with quantities](http://r-spatial.org//r/2018/06/27/wrangling-quantities.html),107,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Visualizing the World Cup with R! Part 1: Recreating goals with ggsoccer and ggplot2](https://ryo-n7.github.io/2018-06-29-visualize-worldcup/),145,FALSE,NA,###  Tutorials,link,2018-07-02
![Visualizing the World Cup with R! Part 1: Recreating goals with ggsoccer and ggplot2](https://i.imgur.com/zzEA72k.png),120,FALSE,NA,###  Tutorials,image,2018-07-02
+ [Time after time: calculating the autocorrelation function for uneven or grouped time series](https://aosmith.rbind.io/2018/06/27/uneven-group-autocorrelation/),162,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Should you learn R or Python for data science?](http://blog.revolutionanalytics.com/2018/06/python-or-r.html),112,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Addendum: Text-to-Speech with the googleLanguageR package](https://shirinsplayground.netlify.com/2018/06/googlelanguager/),125,FALSE,NA,###  Tutorials,link,2018-07-02
+ [Running Python Inside the Rstudio Server IDE](https://www.mango-solutions.com/running-python-inside-the-rstudio-server-ide/),127,FALSE,NA,###  Tutorials,link,2018-07-02
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,NA,###  Tutorials,unid,2018-07-02
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-07-02
+ [7eme Rencontres R](https://r2018-rennes.sciencesconf.org/)  **July 5 & 6** <br />,84,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-07-02
Rennes - Agrocampus,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-07-02
+ [useR! 2018](https://user2018.r-project.org/) **July 10** <br />,66,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-07-02
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-07-02
+ [LatinR 2018](http://latin-r.com/) **Sept 4-5** <br />,56,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-07-02
"Buenos Aires, Argentina.",24,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-07-02
+ [Upcoming R Community Events (week of 2018-06-18)](https://community.rstudio.com/t/upcoming-r-community-events-week-of-2018-06-18/9871),137,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-07-02
[This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),88,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-07-02
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-07-02
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2018-07-02
